channels,penalty,window_size,pelt_model,min_size_opt,min_size,seed,n_detected,location_error,ari,n_penalty,composite
r2_resid,5.0,20,rbf,10,10,50,1,37.5,0.12524461839530332,0.6666666666666667,0.27095564253098503
r2_resid,5.0,20,rbf,10,10,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,20,rbf,window,20,42,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_resid,5.0,20,rbf,window,20,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,20,rbf,window,20,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,20,rbf,window,20,45,1,17.5,0.48687804298776866,0.6666666666666667,0.5717723548272178
r2_resid,5.0,20,rbf,window,20,46,2,20.0,0.4477098226105375,1.0,0.6038549113052687
r2_resid,5.0,20,rbf,window,20,47,1,15.0,0.5228988572603626,0.6666666666666667,0.6047827619635147
r2_resid,5.0,20,rbf,window,20,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,20,rbf,window,20,49,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_resid,5.0,20,rbf,window,20,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,20,rbf,window,20,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,20,l2,5,5,42,7,9.642857142857142,0.5077974955826996,0.0,0.4960416049342069
r2_resid,5.0,20,l2,5,5,43,10,13.75,0.2916974018523072,0.0,0.36334870092615357
r2_resid,5.0,20,l2,5,5,44,9,11.805555555555555,0.348712967459932,0.0,0.40352315039663267
r2_resid,5.0,20,l2,5,5,45,9,10.0,0.34054585689697564,0.0,0.41027292844848784
r2_resid,5.0,20,l2,5,5,46,10,9.25,0.3969564513517889,0.0,0.4429782256758944
r2_resid,5.0,20,l2,5,5,47,9,10.555555555555555,0.4162526757946605,0.0,0.4447930045639969
r2_resid,5.0,20,l2,5,5,48,12,7.916666666666667,0.3293323330832708,0.0,0.4171661665416354
r2_resid,5.0,20,l2,5,5,49,9,12.63888888888889,0.2992679834785098,0.0,0.3738006584059216
r2_resid,5.0,20,l2,5,5,50,10,7.75,0.56973386404433,0.0,0.538366932022165
r2_resid,5.0,20,l2,5,5,51,9,5.972222222222222,0.5311147824718747,0.0,0.529724057902604
r2_resid,5.0,20,l2,10,10,42,6,12.083333333333334,0.4983164983164983,0.0,0.47665824915824917
r2_resid,5.0,20,l2,10,10,43,6,8.75,0.5715928694652099,0.0,0.5332964347326049
r2_resid,5.0,20,l2,10,10,44,7,13.571428571428571,0.357275713324627,0.0,0.3972092852337421
r2_resid,5.0,20,l2,10,10,45,9,10.555555555555555,0.31035622778742045,0.0,0.39184478056037686
r2_resid,5.0,20,l2,10,10,46,6,10.0,0.4468404423380727,0.0,0.46342022116903636
r2_resid,5.0,20,l2,10,10,47,7,9.285714285714285,0.44489844970556425,0.0,0.4667349391384964
r2_resid,5.0,20,l2,10,10,48,10,8.5,0.3445385126162019,0.0,0.4212692563081009
r2_resid,5.0,20,l2,10,10,49,9,13.88888888888889,0.28708133971291866,0.0,0.360207336523126
r2_resid,5.0,20,l2,10,10,50,7,7.142857142857143,0.6092858244639827,0.0,0.5617857693748485
r2_resid,5.0,20,l2,10,10,51,6,8.333333333333332,0.5633194508715101,0.0,0.5316597254357551
r2_resid,5.0,20,l2,window,20,42,4,11.25,0.5766412442051743,0.33333333333333337,0.5874872887692537
r2_resid,5.0,20,l2,window,20,43,5,7.25,0.5549478257496412,0.0,0.5339739128748207
r2_resid,5.0,20,l2,window,20,44,4,13.75,0.49016732468509117,0.33333333333333337,0.5292503290092122
r2_resid,5.0,20,l2,window,20,45,4,10.625,0.5798082346305696,0.33333333333333337,0.5928207839819515
r2_resid,5.0,20,l2,window,20,46,5,7.75,0.5299684542586751,0.0,0.5184842271293375
r2_resid,5.0,20,l2,window,20,47,4,8.125,0.626062853504139,0.33333333333333337,0.6309480934187361
r2_resid,5.0,20,l2,window,20,48,5,9.0,0.5336733511069897,0.0,0.5128366755534948
r2_resid,5.0,20,l2,window,20,49,5,7.75,0.5549478257496412,0.0,0.5309739128748205
r2_resid,5.0,20,l2,window,20,50,5,9.5,0.508708638814539,0.0,0.4973543194072695
r2_resid,5.0,20,l2,window,20,51,4,7.5,0.6497257360349267,0.33333333333333337,0.64652953468413
r2_resid,5.0,25,rbf,5,5,42,1,20.5,0.3886413801508524,0.6666666666666667,0.5046540234087595
r2_resid,5.0,25,rbf,5,5,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_resid,5.0,25,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,5,5,45,1,18.5,0.47518957537974654,0.6666666666666667,0.5599281210232065
r2_resid,5.0,25,rbf,5,5,46,2,17.0,0.5041005143557813,1.0,0.6500502571778906
r2_resid,5.0,25,rbf,5,5,47,2,2.0,0.9213660426221838,1.0,0.948683021311092
r2_resid,5.0,25,rbf,5,5,48,1,16.0,0.5073487662737015,0.6666666666666667,0.5910077164701841
r2_resid,5.0,25,rbf,5,5,49,1,13.5,0.5489713200964548,0.6666666666666667,0.6268189933815607
r2_resid,5.0,25,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,5,5,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,10,10,42,1,20.5,0.3886413801508524,0.6666666666666667,0.5046540234087595
r2_resid,5.0,25,rbf,10,10,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_resid,5.0,25,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,10,10,45,1,18.5,0.47518957537974654,0.6666666666666667,0.5599281210232065
r2_resid,5.0,25,rbf,10,10,46,2,17.0,0.5041005143557813,1.0,0.6500502571778906
r2_resid,5.0,25,rbf,10,10,47,2,2.0,0.9213660426221838,1.0,0.948683021311092
r2_resid,5.0,25,rbf,10,10,48,1,16.0,0.5073487662737015,0.6666666666666667,0.5910077164701841
r2_resid,5.0,25,rbf,10,10,49,1,13.5,0.5489713200964548,0.6666666666666667,0.6268189933815607
r2_resid,5.0,25,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,10,10,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,window,25,42,1,20.5,0.3886413801508524,0.6666666666666667,0.5046540234087595
r2_resid,5.0,25,rbf,window,25,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_resid,5.0,25,rbf,window,25,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,window,25,45,1,18.5,0.47518957537974654,0.6666666666666667,0.5599281210232065
r2_resid,5.0,25,rbf,window,25,46,2,17.0,0.5041005143557813,1.0,0.6500502571778906
r2_resid,5.0,25,rbf,window,25,47,2,2.0,0.9213660426221838,1.0,0.948683021311092
r2_resid,5.0,25,rbf,window,25,48,1,16.0,0.5073487662737015,0.6666666666666667,0.5910077164701841
r2_resid,5.0,25,rbf,window,25,49,1,13.5,0.5489713200964548,0.6666666666666667,0.6268189933815607
r2_resid,5.0,25,rbf,window,25,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,rbf,window,25,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,25,l2,5,5,42,5,11.65,0.529355978438742,0.0,0.494777989219371
r2_resid,5.0,25,l2,5,5,43,6,9.416666666666668,0.55090931011138,0.0,0.51895465505569
r2_resid,5.0,25,l2,5,5,44,7,14.75,0.31881679650292827,0.0,0.37090839825146416
r2_resid,5.0,25,l2,5,5,45,8,8.375,0.48204808778238123,0.0,0.4907740438911906
r2_resid,5.0,25,l2,5,5,46,6,11.75,0.4628366818204038,0.0,0.4609183409102019
r2_resid,5.0,25,l2,5,5,47,9,9.38888888888889,0.3671964374266594,0.0,0.42726488537999635
r2_resid,5.0,25,l2,5,5,48,10,6.75,0.44142928318168845,0.0,0.48021464159084426
r2_resid,5.0,25,l2,5,5,49,8,13.125,0.3651630792757355,0.0,0.4038315396378678
r2_resid,5.0,25,l2,5,5,50,11,13.568181818181818,0.2840593446809631,0.0,0.36062058143139064
r2_resid,5.0,25,l2,5,5,51,9,8.083333333333332,0.41016330993844646,0.0,0.4565816549692232
r2_resid,5.0,25,l2,10,10,42,4,9.5,0.6377067878584249,0.33333333333333337,0.6285200605958792
r2_resid,5.0,25,l2,10,10,43,6,9.416666666666668,0.55090931011138,0.0,0.51895465505569
r2_resid,5.0,25,l2,10,10,44,7,14.75,0.31881679650292827,0.0,0.37090839825146416
r2_resid,5.0,25,l2,10,10,45,5,6.85,0.6589287156976275,0.0,0.5883643578488137
r2_resid,5.0,25,l2,10,10,46,4,13.125,0.4819030612473809,0.33333333333333337,0.5288681972903572
r2_resid,5.0,25,l2,10,10,47,8,8.0625,0.4212463776524932,0.0,0.4622481888262466
r2_resid,5.0,25,l2,10,10,48,6,11.75,0.48043537821614485,0.0,0.46971768910807243
r2_resid,5.0,25,l2,10,10,49,6,12.833333333333332,0.3914704097324578,0.0,0.4187352048662289
r2_resid,5.0,25,l2,10,10,50,5,12.8,0.4831820051445445,0.0,0.46479100257227224
r2_resid,5.0,25,l2,10,10,51,6,10.083333333333332,0.452606650016398,0.0,0.465803325008199
r2_resid,5.0,25,l2,window,25,42,3,10.5,0.6291815809178378,0.6666666666666667,0.6849241237922523
r2_resid,5.0,25,l2,window,25,43,3,10.083333333333332,0.6469700856001357,0.6666666666666667,0.6963183761334011
r2_resid,5.0,25,l2,window,25,44,3,14.083333333333332,0.528631208737504,0.6666666666666667,0.6131489377020853
r2_resid,5.0,25,l2,window,25,45,4,12.25,0.54398803547145,0.33333333333333337,0.5651606844023916
r2_resid,5.0,25,l2,window,25,46,3,9.916666666666668,0.6530832320558677,0.6666666666666667,0.7003749493612672
r2_resid,5.0,25,l2,window,25,47,2,2.0,0.9213660426221838,1.0,0.948683021311092
r2_resid,5.0,25,l2,window,25,48,3,10.083333333333332,0.6493039388645169,0.6666666666666667,0.6974853027655918
r2_resid,5.0,25,l2,window,25,49,2,2.0,0.9213660426221838,1.0,0.948683021311092
r2_resid,5.0,25,l2,window,25,50,3,10.5,0.632864562672661,0.6666666666666667,0.6867656146696639
r2_resid,5.0,25,l2,window,25,51,4,12.25,0.54398803547145,0.33333333333333337,0.5651606844023916
r2_resid,5.0,30,rbf,5,5,42,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_resid,5.0,30,rbf,5,5,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_resid,5.0,30,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,30,rbf,5,5,45,1,20.0,0.4606778545574202,0.6666666666666667,0.5436722606120434
r2_resid,5.0,30,rbf,5,5,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_resid,5.0,30,rbf,5,5,47,2,7.5,0.7327851656346226,1.0,0.8213925828173112
r2_resid,5.0,30,rbf,5,5,48,1,15.0,0.5228988572603626,0.6666666666666667,0.6047827619635147
r2_resid,5.0,30,rbf,5,5,49,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_resid,5.0,30,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,30,rbf,5,5,51,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_resid,5.0,30,rbf,10,10,42,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_resid,5.0,30,rbf,10,10,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_resid,5.0,30,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,30,rbf,10,10,45,1,20.0,0.4606778545574202,0.6666666666666667,0.5436722606120434
r2_resid,5.0,30,rbf,10,10,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_resid,5.0,30,rbf,10,10,47,2,7.5,0.7327851656346226,1.0,0.8213925828173112
r2_resid,5.0,30,rbf,10,10,48,1,15.0,0.5228988572603626,0.6666666666666667,0.6047827619635147
r2_resid,5.0,30,rbf,10,10,49,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_resid,5.0,30,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,30,rbf,10,10,51,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_resid,5.0,30,rbf,window,30,42,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_resid,5.0,30,rbf,window,30,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_resid,5.0,30,rbf,window,30,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,30,rbf,window,30,45,1,20.0,0.4606778545574202,0.6666666666666667,0.5436722606120434
r2_resid,5.0,30,rbf,window,30,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_resid,5.0,30,rbf,window,30,47,2,5.0,0.8128077145088451,1.0,0.8764038572544226
r2_resid,5.0,30,rbf,window,30,48,1,15.0,0.5228988572603626,0.6666666666666667,0.6047827619635147
r2_resid,5.0,30,rbf,window,30,49,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_resid,5.0,30,rbf,window,30,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,30,rbf,window,30,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,5.0,30,l2,5,5,42,5,8.0,0.5862043083389626,0.0,0.5451021541694814
r2_resid,5.0,30,l2,5,5,43,8,9.0625,0.5202684355483145,0.0,0.5057592177741572
r2_resid,5.0,30,l2,5,5,44,7,11.25,0.40915219287810295,0.0,0.43707609643905143
r2_resid,5.0,30,l2,5,5,45,7,6.607142857142857,0.5464762350737532,0.0,0.5335952603940195
r2_resid,5.0,30,l2,5,5,46,4,13.125,0.48095291605798407,0.33333333333333337,0.5283931246956587
r2_resid,5.0,30,l2,5,5,47,8,4.375,0.5563391317975239,0.0,0.5519195658987619
r2_resid,5.0,30,l2,5,5,48,7,9.285714285714285,0.47940957091822717,0.0,0.4839904997448279
r2_resid,5.0,30,l2,5,5,49,5,12.25,0.5402773131110368,0.0,0.49663865655551837
r2_resid,5.0,30,l2,5,5,50,6,12.916666666666668,0.39550249217572736,0.0,0.4202512460878637
r2_resid,5.0,30,l2,5,5,51,6,12.083333333333334,0.4393498584118856,0.0,0.4471749292059428
r2_resid,5.0,30,l2,10,10,42,5,8.0,0.599143647455572,0.0,0.551571823727786
r2_resid,5.0,30,l2,10,10,43,5,8.0,0.5925759448627187,0.0,0.5482879724313594
r2_resid,5.0,30,l2,10,10,44,5,10.25,0.5058614838809193,0.0,0.49143074194045966
r2_resid,5.0,30,l2,10,10,45,5,7.0,0.6344317366851622,0.0,0.5752158683425811
r2_resid,5.0,30,l2,10,10,46,4,13.125,0.48095291605798407,0.33333333333333337,0.5283931246956587
r2_resid,5.0,30,l2,10,10,47,7,6.607142857142857,0.5193926520336716,0.0,0.5200534688739786
r2_resid,5.0,30,l2,10,10,48,6,7.916666666666667,0.5732615419864818,0.0,0.5391307709932409
r2_resid,5.0,30,l2,10,10,49,4,11.25,0.6078947368421053,0.33333333333333337,0.6031140350877193
r2_resid,5.0,30,l2,10,10,50,5,12.5,0.43670523542215606,0.0,0.44335261771107803
r2_resid,5.0,30,l2,10,10,51,5,11.25,0.4598951102884467,0.0,0.4624475551442233
r2_resid,5.0,30,l2,window,30,42,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_resid,5.0,30,l2,window,30,43,3,8.333333333333332,0.7150846051159938,0.6666666666666667,0.7408756358913302
r2_resid,5.0,30,l2,window,30,44,3,8.333333333333332,0.7150846051159938,0.6666666666666667,0.7408756358913302
r2_resid,5.0,30,l2,window,30,45,3,8.333333333333332,0.7150846051159938,0.6666666666666667,0.7408756358913302
r2_resid,5.0,30,l2,window,30,46,3,8.333333333333332,0.7150846051159938,0.6666666666666667,0.7408756358913302
r2_resid,5.0,30,l2,window,30,47,2,5.0,0.8128077145088451,1.0,0.8764038572544226
r2_resid,5.0,30,l2,window,30,48,2,7.5,0.7327851656346226,1.0,0.8213925828173112
r2_resid,5.0,30,l2,window,30,49,2,0.0,1.0,1.0,1.0
r2_resid,5.0,30,l2,window,30,50,2,10.0,0.6679306789076274,1.0,0.7739653394538137
r2_resid,5.0,30,l2,window,30,51,2,5.0,0.8033702162217033,1.0,0.8716851081108516
r2_resid,6.0,15,rbf,5,5,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,45,1,16.0,0.5073487662737015,0.6666666666666667,0.5910077164701841
r2_resid,6.0,15,rbf,5,5,46,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,5,5,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,45,1,16.0,0.5073487662737015,0.6666666666666667,0.5910077164701841
r2_resid,6.0,15,rbf,10,10,46,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,10,10,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,45,1,16.0,0.5073487662737015,0.6666666666666667,0.5910077164701841
r2_resid,6.0,15,rbf,window,15,46,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,rbf,window,15,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,15,l2,5,5,42,10,9.25,0.4159639484118325,0.0,0.4524819742059162
r2_resid,6.0,15,l2,5,5,43,12,8.708333333333332,0.34021391102936166,0.0,0.41785695551468083
r2_resid,6.0,15,l2,5,5,44,6,15.333333333333334,0.38569367140795713,0.0,0.40084683570397855
r2_resid,6.0,15,l2,5,5,45,6,9.583333333333332,0.49690283686637077,0.0,0.49095141843318535
r2_resid,6.0,15,l2,5,5,46,8,11.25,0.3718237961760215,0.0,0.4184118980880107
r2_resid,6.0,15,l2,5,5,47,9,12.416666666666666,0.32049546898905495,0.0,0.3857477344945275
r2_resid,6.0,15,l2,5,5,48,7,10.571428571428571,0.41453737905932736,0.0,0.44384011810109225
r2_resid,6.0,15,l2,5,5,49,7,13.714285714285714,0.3550029017496123,0.0,0.39521573658909187
r2_resid,6.0,15,l2,5,5,50,9,10.0,0.403848781154244,0.0,0.44192439057712196
r2_resid,6.0,15,l2,5,5,51,9,8.0,0.45134366290739486,0.0,0.4776718314536974
r2_resid,6.0,15,l2,10,10,42,7,13.714285714285714,0.3376131702979952,0.0,0.38652087086328335
r2_resid,6.0,15,l2,10,10,43,9,9.11111111111111,0.3674222976975633,0.0,0.429044482182115
r2_resid,6.0,15,l2,10,10,44,5,16.8,0.38830806283868846,0.0,0.3933540314193442
r2_resid,6.0,15,l2,10,10,45,6,9.916666666666668,0.49247949757723103,0.0,0.4867397487886155
r2_resid,6.0,15,l2,10,10,46,8,10.9375,0.3747682338934754,0.0,0.42175911694673773
r2_resid,6.0,15,l2,10,10,47,7,10.964285714285714,0.3830908282898039,0.0,0.42575969985918766
r2_resid,6.0,15,l2,10,10,48,7,10.571428571428571,0.41453737905932736,0.0,0.44384011810109225
r2_resid,6.0,15,l2,10,10,49,7,13.714285714285714,0.3550029017496123,0.0,0.39521573658909187
r2_resid,6.0,15,l2,10,10,50,8,8.8125,0.41548167888938603,0.0,0.454865839444693
r2_resid,6.0,15,l2,10,10,51,8,8.4375,0.4584282040689538,0.0,0.4785891020344769
r2_resid,6.0,15,l2,window,15,42,5,12.8,0.4936097318617276,0.0,0.47000486593086377
r2_resid,6.0,15,l2,window,15,43,5,8.9,0.5171443899685859,0.0,0.5051721949842929
r2_resid,6.0,15,l2,window,15,44,5,16.8,0.37374138599959356,0.0,0.38607069299979674
r2_resid,6.0,15,l2,window,15,45,4,10.625,0.554002262252867,0.33333333333333337,0.5799177977931002
r2_resid,6.0,15,l2,window,15,46,6,8.333333333333332,0.467873155543308,0.0,0.483936577771654
r2_resid,6.0,15,l2,window,15,47,6,12.166666666666666,0.392407704198238,0.0,0.42320385209911904
r2_resid,6.0,15,l2,window,15,48,7,7.928571428571429,0.4437164893078913,0.0,0.47428681608251705
r2_resid,6.0,15,l2,window,15,49,6,12.083333333333334,0.3905944877608242,0.0,0.42279724388041207
r2_resid,6.0,15,l2,window,15,50,7,8.607142857142858,0.43515088881698727,0.0,0.46593258726563647
r2_resid,6.0,15,l2,window,15,51,5,6.2,0.6020958800670387,0.0,0.5638479400335193
r2_resid,6.0,20,rbf,5,5,42,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_resid,6.0,20,rbf,5,5,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,5,5,45,1,17.5,0.48687804298776866,0.6666666666666667,0.5717723548272178
r2_resid,6.0,20,rbf,5,5,46,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_resid,6.0,20,rbf,5,5,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,5,5,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,5,5,49,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_resid,6.0,20,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,5,5,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,10,10,42,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_resid,6.0,20,rbf,10,10,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,10,10,45,1,17.5,0.48687804298776866,0.6666666666666667,0.5717723548272178
r2_resid,6.0,20,rbf,10,10,46,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_resid,6.0,20,rbf,10,10,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,10,10,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,10,10,49,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_resid,6.0,20,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,10,10,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,window,20,42,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_resid,6.0,20,rbf,window,20,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,window,20,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,window,20,45,1,17.5,0.48687804298776866,0.6666666666666667,0.5717723548272178
r2_resid,6.0,20,rbf,window,20,46,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_resid,6.0,20,rbf,window,20,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,window,20,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,window,20,49,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_resid,6.0,20,rbf,window,20,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,rbf,window,20,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_resid,6.0,20,l2,5,5,42,7,9.642857142857142,0.5077974955826996,0.0,0.4960416049342069
r2_resid,6.0,20,l2,5,5,43,10,13.75,0.2916974018523072,0.0,0.36334870092615357
r2_resid,6.0,20,l2,5,5,44,8,11.875,0.36133477546769216,0.0,0.40941738773384606
r2_resid,6.0,20,l2,5,5,45,9,10.0,0.34054585689697564,0.0,0.41027292844848784
r2_resid,6.0,20,l2,5,5,46,8,10.0,0.4542124542124542,0.0,0.46710622710622707
r2_resid,6.0,20,l2,5,5,47,8,10.3125,0.4377809890815671,0.0,0.4570154945407835
r2_resid,6.0,20,l2,5,5,48,12,7.916666666666667,0.3293323330832708,0.0,0.4171661665416354
r2_resid,6.0,20,l2,5,5,49,9,12.63888888888889,0.2992679834785098,0.0,0.3738006584059216
r2_resid,6.0,20,l2,5,5,50,10,7.75,0.56973386404433,0.0,0.538366932022165
r2_resid,6.0,20,l2,5,5,51,7,4.821428571428571,0.6429305032523108,0.0,0.592536680197584
r2_resid,6.0,20,l2,10,10,42,6,12.083333333333334,0.4983164983164983,0.0,0.47665824915824917
r2_resid,6.0,20,l2,10,10,43,6,8.75,0.5715928694652099,0.0,0.5332964347326049
r2_resid,6.0,20,l2,10,10,44,7,13.571428571428571,0.357275713324627,0.0,0.3972092852337421
r2_resid,6.0,20,l2,10,10,45,8,10.625,0.34054585689697564,0.0,0.4065229284484878
r2_resid,6.0,20,l2,10,10,46,5,10.0,0.4787779850746269,0.0,0.47938899253731343
r2_resid,6.0,20,l2,10,10,47,7,9.285714285714285,0.44489844970556425,0.0,0.4667349391384964
r2_resid,6.0,20,l2,10,10,48,9,11.805555555555555,0.31612162937464144,0.0,0.3872274813539873
r2_resid,6.0,20,l2,10,10,49,7,13.035714285714286,0.3877119489327748,0.0,0.41564168875210167
