channels,penalty,window_size,pelt_model,min_size_opt,min_size,seed,n_detected,location_error,ari,n_penalty,composite
importance,6.0,25,l2,10,10,43,4,9.25,0.45347186380559584,1.0,0.6712359319027978
importance,6.0,25,l2,10,10,44,5,8.175,0.5717433213990636,0.6666666666666667,0.670154994032865
importance,6.0,25,l2,10,10,45,5,7.95,0.5800502772187136,0.6666666666666667,0.6756584719426901
importance,6.0,25,l2,10,10,46,6,7.708333333333334,0.548995295576383,0.33333333333333337,0.5949143144548581
importance,6.0,25,l2,10,10,47,3,10.833333333333334,0.45981061440211407,0.6666666666666667,0.5982386405343905
importance,6.0,25,l2,10,10,48,8,4.25,0.6731871227103817,0.0,0.6110935613551909
importance,6.0,25,l2,10,10,49,3,14.916666666666668,0.3777360480063503,0.6666666666666667,0.5327013573365085
importance,6.0,25,l2,10,10,50,5,13.55,0.3661684856572707,0.6666666666666667,0.5351175761619686
importance,6.0,25,l2,10,10,51,7,7.464285714285714,0.5703105670129887,0.0,0.54036956922078
importance,6.0,25,l2,window,25,42,3,8.166666666666666,0.5953165257172474,0.6666666666666667,0.6819915961919569
importance,6.0,25,l2,window,25,43,1,25.5,0.21408625504188644,0.0,0.2540431275209432
importance,6.0,25,l2,window,25,44,1,24.0,0.245235989386508,0.0,0.278617994693254
importance,6.0,25,l2,window,25,45,1,20.25,0.2865424677238885,0.0,0.3217712338619443
importance,6.0,25,l2,window,25,46,2,15.25,0.3899901896843709,0.33333333333333337,0.47016176150885214
importance,6.0,25,l2,window,25,47,1,24.25,0.20251340667486353,0.0,0.2557567033374318
importance,6.0,25,l2,window,25,48,3,6.708333333333333,0.6472942196618211,0.6666666666666667,0.7167304431642438
importance,6.0,25,l2,window,25,49,3,12.666666666666668,0.49187351275431584,0.6666666666666667,0.6032700897104912
importance,6.0,25,l2,window,25,50,2,15.25,0.4091410817219247,0.33333333333333337,0.47973720752762905
importance,6.0,25,l2,window,25,51,2,16.5,0.40135984341197073,0.33333333333333337,0.468346588372652
importance,6.0,30,rbf,5,5,42,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,43,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,44,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,45,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,46,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,47,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,48,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,49,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,50,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,5,5,51,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,42,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,43,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,44,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,45,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,46,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,47,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,48,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,49,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,50,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,10,10,51,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,42,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,43,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,44,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,45,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,46,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,47,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,48,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,49,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,50,0,50.0,0.0,0.0,0.0
importance,6.0,30,rbf,window,30,51,0,50.0,0.0,0.0,0.0
importance,6.0,30,l2,5,5,42,4,3.75,0.7957263745095259,1.0,0.8753631872547629
importance,6.0,30,l2,5,5,43,6,8.541666666666668,0.5415839618896388,0.33333333333333337,0.5862086476114861
importance,6.0,30,l2,5,5,44,7,10.625,0.4577554834267729,0.0,0.46512774171338644
importance,6.0,30,l2,5,5,45,8,7.5,0.5482110369921165,0.0,0.5291055184960582
importance,6.0,30,l2,5,5,46,5,9.5,0.5039269250469524,0.6666666666666667,0.6282967958568095
importance,6.0,30,l2,5,5,47,6,3.75,0.7633981738785233,0.33333333333333337,0.7258657536059283
importance,6.0,30,l2,5,5,48,8,4.0625,0.7022290545734051,0.0,0.6267395272867025
importance,6.0,30,l2,5,5,49,7,6.696428571428571,0.5397446457990115,0.0,0.5296937514709343
importance,6.0,30,l2,5,5,50,6,10.833333333333334,0.44064403103361977,0.33333333333333337,0.5219886821834765
importance,6.0,30,l2,5,5,51,7,7.410714285714286,0.558004025850196,0.0,0.5345377272108123
importance,6.0,30,l2,10,10,42,4,3.75,0.7957263745095259,1.0,0.8753631872547629
importance,6.0,30,l2,10,10,43,6,8.541666666666668,0.5415839618896388,0.33333333333333337,0.5862086476114861
importance,6.0,30,l2,10,10,44,5,11.75,0.49988181345435634,0.6666666666666667,0.6127742400605115
importance,6.0,30,l2,10,10,45,6,6.875,0.5766412442051743,0.33333333333333337,0.6137372887692538
importance,6.0,30,l2,10,10,46,6,8.541666666666668,0.5440171376109354,0.33333333333333337,0.5874252354721343
importance,6.0,30,l2,10,10,47,5,4.375,0.7513232559248486,0.6666666666666667,0.7827449612957575
importance,6.0,30,l2,10,10,48,6,5.833333333333334,0.6540532529763375,0.33333333333333337,0.6586932931548354
importance,6.0,30,l2,10,10,49,5,7.125,0.6189633126782729,0.6666666666666667,0.7000649896724698
importance,6.0,30,l2,10,10,50,5,10.5,0.46537716006103846,0.6666666666666667,0.6030219133638526
importance,6.0,30,l2,10,10,51,6,7.291666666666667,0.6011120263591433,0.33333333333333337,0.6234726798462382
importance,6.0,30,l2,window,30,42,2,15.0,0.421067779536624,0.33333333333333337,0.4872005564349786
importance,6.0,30,l2,window,30,43,2,13.75,0.47529376876598584,0.33333333333333337,0.5218135510496595
importance,6.0,30,l2,window,30,44,3,15.0,0.48283841110682607,0.6666666666666667,0.5847525388867464
importance,6.0,30,l2,window,30,45,1,18.75,0.3070968487334277,0.0,0.34104842436671384
importance,6.0,30,l2,window,30,46,2,16.25,0.42073901827562404,0.33333333333333337,0.4795361758044787
importance,6.0,30,l2,window,30,47,1,20.0,0.31898003367813327,0.0,0.33949001683906666
importance,6.0,30,l2,window,30,48,2,8.75,0.5747117915261148,0.33333333333333337,0.601522562429724
importance,6.0,30,l2,window,30,49,3,15.0,0.48283841110682607,0.6666666666666667,0.5847525388867464
importance,6.0,30,l2,window,30,50,2,15.0,0.421067779536624,0.33333333333333337,0.4872005564349786
importance,6.0,30,l2,window,30,51,2,18.75,0.38292449824784963,0.33333333333333337,0.4456289157905915
importance,7.0,15,rbf,5,5,42,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,43,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,44,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,45,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,46,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,47,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,48,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,49,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,50,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,5,5,51,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,42,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,43,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,44,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,45,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,46,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,47,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,48,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,49,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,50,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,10,10,51,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,42,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,43,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,44,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,45,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,46,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,47,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,48,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,49,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,50,0,50.0,0.0,0.0,0.0
importance,7.0,15,rbf,window,15,51,0,50.0,0.0,0.0,0.0
importance,7.0,15,l2,5,5,42,5,6.6,0.632349790941043,0.6666666666666667,0.7099082288038547
importance,7.0,15,l2,5,5,43,4,14.375,0.38361516532072204,1.0,0.605557582660361
importance,7.0,15,l2,5,5,44,6,8.75,0.5620974479073803,0.33333333333333337,0.5952153906203568
importance,7.0,15,l2,5,5,45,4,6.625,0.6157611355849242,1.0,0.7681305677924621
importance,7.0,15,l2,5,5,46,4,18.25,0.30615420436024554,1.0,0.5435771021801228
importance,7.0,15,l2,5,5,47,6,6.458333333333334,0.6026866258942513,0.33333333333333337,0.6292599796137923
importance,7.0,15,l2,5,5,48,5,6.3,0.6597696312229184,0.6666666666666667,0.7254181489447926
importance,7.0,15,l2,5,5,49,4,14.125,0.3981984990500603,1.0,0.6143492495250302
importance,7.0,15,l2,5,5,50,6,7.166666666666666,0.5668033342683949,0.33333333333333337,0.6070683338008641
importance,7.0,15,l2,5,5,51,4,16.0,0.3131428632281235,1.0,0.5605714316140618
importance,7.0,15,l2,10,10,42,5,6.6,0.632349790941043,0.6666666666666667,0.7099082288038547
importance,7.0,15,l2,10,10,43,4,14.375,0.38361516532072204,1.0,0.605557582660361
importance,7.0,15,l2,10,10,44,4,9.0,0.5360783613091903,1.0,0.7140391806545952
importance,7.0,15,l2,10,10,45,3,6.041666666666667,0.6499235401168133,0.6666666666666667,0.7220451033917399
importance,7.0,15,l2,10,10,46,3,17.291666666666668,0.3249779613837117,0.6666666666666667,0.4920723140251892
importance,7.0,15,l2,10,10,47,6,6.041666666666666,0.6141482419525105,0.33333333333333337,0.6374907876429219
importance,7.0,15,l2,10,10,48,4,5.0,0.7271184666905872,1.0,0.8335592333452937
importance,7.0,15,l2,10,10,49,3,12.0,0.45642801236385827,0.6666666666666667,0.5895473395152624
importance,7.0,15,l2,10,10,50,4,10.75,0.47805628403412875,1.0,0.6745281420170643
importance,7.0,15,l2,10,10,51,4,16.0,0.3131428632281235,1.0,0.5605714316140618
importance,7.0,15,l2,window,15,42,5,5.475,0.6851493365617238,0.6666666666666667,0.7430580016141952
importance,7.0,15,l2,window,15,43,3,14.458333333333334,0.39586467934721375,0.6666666666666667,0.5445156730069403
importance,7.0,15,l2,window,15,44,4,7.75,0.5761990233974744,1.0,0.7415995116987373
importance,7.0,15,l2,window,15,45,3,6.041666666666667,0.6499235401168133,0.6666666666666667,0.7220451033917399
importance,7.0,15,l2,window,15,46,3,14.375,0.3856270915702624,0.6666666666666667,0.5398968791184646
importance,7.0,15,l2,window,15,47,5,6.65,0.6186090266687085,0.6666666666666667,0.7027378466676877
importance,7.0,15,l2,window,15,48,4,5.0,0.7271184666905872,1.0,0.8335592333452937
importance,7.0,15,l2,window,15,49,3,12.0,0.45642801236385827,0.6666666666666667,0.5895473395152624
importance,7.0,15,l2,window,15,50,4,9.5,0.5350245496287941,1.0,0.710512274814397
importance,7.0,15,l2,window,15,51,2,17.375,0.3164006623855932,0.33333333333333337,0.42061699785946327
importance,7.0,20,rbf,5,5,42,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,43,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,44,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,45,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,46,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,47,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,48,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,49,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,50,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,5,5,51,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,42,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,43,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,44,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,45,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,46,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,47,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,48,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,49,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,50,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,10,10,51,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,42,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,43,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,44,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,45,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,46,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,47,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,48,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,49,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,50,0,50.0,0.0,0.0,0.0
importance,7.0,20,rbf,window,20,51,0,50.0,0.0,0.0,0.0
importance,7.0,20,l2,5,5,42,4,7.5,0.6184053269591941,1.0,0.7642026634795971
importance,7.0,20,l2,5,5,43,5,9.625,0.4572638712409996,0.6666666666666667,0.6042152689538332
importance,7.0,20,l2,5,5,44,5,9.625,0.46953137936744493,0.6666666666666667,0.6103490230170558
importance,7.0,20,l2,5,5,45,5,6.0,0.683023684583747,0.6666666666666667,0.7388451756252068
importance,7.0,20,l2,5,5,46,3,20.0,0.2690566037735849,0.6666666666666667,0.44786163522012584
importance,7.0,20,l2,5,5,47,6,6.875,0.600734418420008,0.33333333333333337,0.6257838758766706
importance,7.0,20,l2,5,5,48,8,5.0,0.6586297185249836,0.0,0.5993148592624918
importance,7.0,20,l2,5,5,49,6,10.416666666666668,0.5224837255883825,0.33333333333333337,0.565408529460858
importance,7.0,20,l2,5,5,50,4,13.125,0.3258398945455841,1.0,0.5841699472727921
importance,7.0,20,l2,5,5,51,3,15.625,0.36197544961461603,0.6666666666666667,0.5205710581406413
importance,7.0,20,l2,10,10,42,4,7.5,0.6184053269591941,1.0,0.7642026634795971
importance,7.0,20,l2,10,10,43,4,8.75,0.5108664034905465,1.0,0.7029332017452732
importance,7.0,20,l2,10,10,44,2,22.5,0.24159012710779992,0.33333333333333337,0.3524617302205666
importance,7.0,20,l2,10,10,45,5,6.0,0.683023684583747,0.6666666666666667,0.7388451756252068
importance,7.0,20,l2,10,10,46,3,19.375,0.2780220132849854,0.6666666666666667,0.45609433997582605
importance,7.0,20,l2,10,10,47,6,6.458333333333334,0.6200142813424462,0.33333333333333337,0.6379238073378897
importance,7.0,20,l2,10,10,48,6,2.7083333333333335,0.8276070224860406,0.33333333333333337,0.7642201779096869
importance,7.0,20,l2,10,10,49,5,7.75,0.5987760097919217,0.6666666666666667,0.6862213382292941
importance,7.0,20,l2,10,10,50,4,13.125,0.3258398945455841,1.0,0.5841699472727921
importance,7.0,20,l2,10,10,51,3,12.916666666666666,0.4234823215476985,0.6666666666666667,0.5675744941071825
importance,7.0,20,l2,window,20,42,2,12.5,0.4635834948767654,0.33333333333333337,0.5234584141050493
importance,7.0,20,l2,window,20,43,0,50.0,0.0,0.0,0.0
importance,7.0,20,l2,window,20,44,2,17.5,0.31898003367813327,0.33333333333333337,0.4211566835057333
importance,7.0,20,l2,window,20,45,4,3.75,0.7755601581623046,1.0,0.8652800790811523
importance,7.0,20,l2,window,20,46,0,50.0,0.0,0.0,0.0
importance,7.0,20,l2,window,20,47,3,7.5,0.6319139136624378,0.6666666666666667,0.7042902901645522
importance,7.0,20,l2,window,20,48,4,1.25,0.9218444518620953,1.0,0.9534222259310476
importance,7.0,20,l2,window,20,49,4,9.375,0.5846167908230885,1.0,0.7360583954115443
importance,7.0,20,l2,window,20,50,0,50.0,0.0,0.0,0.0
importance,7.0,20,l2,window,20,51,3,13.333333333333334,0.4351122776319627,0.6666666666666667,0.5708894721493147
importance,7.0,25,rbf,5,5,42,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,43,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,44,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,45,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,46,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,47,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,48,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,49,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,50,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,5,5,51,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,42,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,43,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,44,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,45,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,46,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,47,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,48,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,49,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,50,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,10,10,51,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,42,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,43,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,44,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,45,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,46,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,47,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,48,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,49,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,50,0,50.0,0.0,0.0,0.0
importance,7.0,25,rbf,window,25,51,0,50.0,0.0,0.0,0.0
importance,7.0,25,l2,5,5,42,6,6.166666666666666,0.6282438116972081,0.33333333333333337,0.6437885725152708
importance,7.0,25,l2,5,5,43,5,8.8,0.5090537411789293,0.6666666666666667,0.6350602039227979
importance,7.0,25,l2,5,5,44,4,11.0,0.3991803001547963,1.0,0.6335901500773982
importance,7.0,25,l2,5,5,45,4,9.5,0.5202342863568062,1.0,0.7031171431784031
importance,7.0,25,l2,5,5,46,6,7.708333333333334,0.548995295576383,0.33333333333333337,0.5949143144548581
importance,7.0,25,l2,5,5,47,3,12.291666666666668,0.4424542815171249,0.6666666666666667,0.5808104740918958
importance,7.0,25,l2,5,5,48,7,3.767857142857143,0.7194574409803342,0.0,0.6371215776330241
importance,7.0,25,l2,5,5,49,4,14.125,0.36974585705845453,1.0,0.6001229285292273
importance,7.0,25,l2,5,5,50,7,13.464285714285715,0.3500163290677917,0.0,0.39422245024818153
importance,7.0,25,l2,5,5,51,6,8.125,0.5656881115969186,0.33333333333333337,0.6007607224651259
importance,7.0,25,l2,10,10,42,5,5.2,0.6784060882345418,0.6666666666666667,0.7413363774506043
importance,7.0,25,l2,10,10,43,3,9.083333333333334,0.49078840563365234,0.6666666666666667,0.6242275361501595
importance,7.0,25,l2,10,10,44,2,22.0,0.23669726621381879,0.33333333333333337,0.35301529977357604
importance,7.0,25,l2,10,10,45,4,9.5,0.5202342863568062,1.0,0.7031171431784031
importance,7.0,25,l2,10,10,46,6,7.708333333333334,0.548995295576383,0.33333333333333337,0.5949143144548581
importance,7.0,25,l2,10,10,47,3,10.833333333333334,0.45981061440211407,0.6666666666666667,0.5982386405343905
importance,7.0,25,l2,10,10,48,6,3.5416666666666665,0.779798085410555,0.33333333333333337,0.7353157093719441
importance,7.0,25,l2,10,10,49,3,14.916666666666668,0.3777360480063503,0.6666666666666667,0.5327013573365085
importance,7.0,25,l2,10,10,50,4,14.25,0.37604880837029314,1.0,0.6025244041851465
importance,7.0,25,l2,10,10,51,6,7.083333333333334,0.5926755328969703,0.33333333333333337,0.6205044331151517
importance,7.0,25,l2,window,25,42,3,8.166666666666666,0.5953165257172474,0.6666666666666667,0.6819915961919569
importance,7.0,25,l2,window,25,43,1,25.5,0.21408625504188644,0.0,0.2540431275209432
importance,7.0,25,l2,window,25,44,1,24.0,0.245235989386508,0.0,0.278617994693254
importance,7.0,25,l2,window,25,45,1,20.25,0.2865424677238885,0.0,0.3217712338619443
importance,7.0,25,l2,window,25,46,2,15.25,0.3899901896843709,0.33333333333333337,0.47016176150885214
importance,7.0,25,l2,window,25,47,1,24.25,0.20251340667486353,0.0,0.2557567033374318
importance,7.0,25,l2,window,25,48,3,6.708333333333333,0.6472942196618211,0.6666666666666667,0.7167304431642438
importance,7.0,25,l2,window,25,49,2,16.0,0.39808264751001493,0.33333333333333337,0.4697079904216741
importance,7.0,25,l2,window,25,50,2,15.25,0.4091410817219247,0.33333333333333337,0.47973720752762905
importance,7.0,25,l2,window,25,51,2,16.5,0.40135984341197073,0.33333333333333337,0.468346588372652
importance,7.0,30,rbf,5,5,42,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,43,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,44,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,45,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,46,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,47,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,48,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,49,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,50,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,5,5,51,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,42,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,43,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,44,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,45,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,46,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,47,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,48,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,49,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,50,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,10,10,51,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,42,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,43,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,44,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,45,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,46,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,47,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,48,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,49,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,50,0,50.0,0.0,0.0,0.0
importance,7.0,30,rbf,window,30,51,0,50.0,0.0,0.0,0.0
importance,7.0,30,l2,5,5,42,4,3.75,0.7957263745095259,1.0,0.8753631872547629
importance,7.0,30,l2,5,5,43,3,11.041666666666668,0.4341120957532512,0.6666666666666667,0.5841393812099589
importance,7.0,30,l2,5,5,44,7,10.625,0.4577554834267729,0.0,0.46512774171338644
importance,7.0,30,l2,5,5,45,5,7.875,0.5399327157933546,0.6666666666666667,0.6560496912300107
importance,7.0,30,l2,5,5,46,5,9.5,0.5039269250469524,0.6666666666666667,0.6282967958568095
importance,7.0,30,l2,5,5,47,3,12.916666666666666,0.4234823215476985,0.6666666666666667,0.5675744941071825
importance,7.0,30,l2,5,5,48,6,5.833333333333334,0.6540532529763375,0.33333333333333337,0.6586932931548354
importance,7.0,30,l2,5,5,49,6,6.458333333333334,0.6155220325526002,0.33333333333333337,0.6356776829429667
importance,7.0,30,l2,5,5,50,6,10.833333333333334,0.44064403103361977,0.33333333333333337,0.5219886821834765
importance,7.0,30,l2,5,5,51,5,9.375,0.5672508763144717,0.6666666666666667,0.6607087714905693
importance,7.0,30,l2,10,10,42,4,3.75,0.7957263745095259,1.0,0.8753631872547629
importance,7.0,30,l2,10,10,43,3,11.041666666666668,0.4341120957532512,0.6666666666666667,0.5841393812099589
importance,7.0,30,l2,10,10,44,5,11.75,0.49988181345435634,0.6666666666666667,0.6127742400605115
importance,7.0,30,l2,10,10,45,5,7.875,0.5399327157933546,0.6666666666666667,0.6560496912300107
importance,7.0,30,l2,10,10,46,6,8.541666666666668,0.5440171376109354,0.33333333333333337,0.5874252354721343
importance,7.0,30,l2,10,10,47,1,27.5,0.13628297645806223,0.0,0.2031414882290311
importance,7.0,30,l2,10,10,48,6,5.833333333333334,0.6540532529763375,0.33333333333333337,0.6586932931548354
importance,7.0,30,l2,10,10,49,4,9.375,0.5584501747091866,1.0,0.7229750873545933
importance,7.0,30,l2,10,10,50,5,10.5,0.46537716006103846,0.6666666666666667,0.6030219133638526
importance,7.0,30,l2,10,10,51,5,9.375,0.5672508763144717,0.6666666666666667,0.6607087714905693
importance,7.0,30,l2,window,30,42,2,15.0,0.421067779536624,0.33333333333333337,0.4872005564349786
importance,7.0,30,l2,window,30,43,2,13.75,0.47529376876598584,0.33333333333333337,0.5218135510496595
importance,7.0,30,l2,window,30,44,1,22.5,0.2600451467268623,0.0,0.2950225733634312
importance,7.0,30,l2,window,30,45,1,18.75,0.3070968487334277,0.0,0.34104842436671384
importance,7.0,30,l2,window,30,46,2,16.25,0.42073901827562404,0.33333333333333337,0.4795361758044787
importance,7.0,30,l2,window,30,47,1,20.0,0.31898003367813327,0.0,0.33949001683906666
importance,7.0,30,l2,window,30,48,2,8.75,0.5747117915261148,0.33333333333333337,0.601522562429724
importance,7.0,30,l2,window,30,49,3,15.0,0.48283841110682607,0.6666666666666667,0.5847525388867464
