channels,penalty,window_size,pelt_model,min_size_opt,composite_mean,composite_std,ari_mean,ari_std,location_error_mean,location_error_std,n_detected_mean,n_detected_std
fit_quality,5.0,20,rbf,5,0.506242842649708,0.1926048006492786,0.39415235196608267,0.20349238297032052,22.916666666666664,12.266334536566456,1.6,0.9660917830792958
importance,8.0,15,l2,5,0.5050801829435309,0.09217967102527777,0.4356770325537284,0.07031284403497383,16.570833333333333,4.056128669550637,4.0,1.5634719199411433
r2_only,3.0,20,l2,10,0.5047316047166308,0.09114562672931088,0.5203298760999282,0.12838923366662944,10.35,2.5485225614378466,5.7,1.0593499054713802
r2_only,3.0,20,l2,5,0.5043302665138799,0.10247858592365666,0.5150938663610931,0.1455107089504445,9.980555555555556,2.612887878303211,6.3,1.4944341180973264
fit_quality,4.0,30,l2,10,0.5043017676441192,0.046131739431159675,0.49586663052633356,0.07483988714319234,8.383035714285715,3.0257448766560744,6.4,1.1737877907772671
importance,5.0,30,l2,5,0.5025638509883199,0.06707138845835237,0.4900550829290207,0.08951129096808566,11.52172619047619,3.1394745561870034,5.9,1.7919573407620815
residuals,8.0,15,l2,10,0.5023388879298175,0.11871361815768315,0.4359577758596351,0.13059319820352105,15.940000000000001,6.389899436987629,4.0,1.4907119849998598
importance,7.0,20,l2,5,0.5022462119921585,0.07263456382361608,0.46134956684145967,0.1283142494593113,14.738095238095237,6.943307730096647,4.8,1.8737959096740262
fit_quality,6.0,30,rbf,5,0.5010857070073538,0.22718824804277504,0.4041714140147075,0.23828530078234286,23.5,13.186693629901654,1.1,0.5676462121975466
fit_quality,6.0,30,rbf,10,0.5010857070073538,0.22718824804277504,0.4041714140147075,0.23828530078234286,23.5,13.186693629901654,1.1,0.5676462121975466
residuals,5.0,15,l2,window,0.5001461888971681,0.0686842170246671,0.463756663508622,0.07628405275353627,11.955357142857142,3.3392563707696015,4.8,1.2292725943057181
no_jaccard,5.0,25,rbf,5,0.5000859542880847,0.26235274188895497,0.420588575242836,0.26497791413766436,22.8125,15.411175823984935,1.3,1.1595018087284057
no_jaccard,5.0,25,rbf,10,0.5000859542880847,0.26235274188895497,0.420588575242836,0.26497791413766436,22.8125,15.411175823984935,1.3,1.1595018087284057
fit_quality,7.0,15,l2,window,0.49987507865460046,0.08549905252644596,0.48706015730920094,0.08494126463179277,10.609166666666667,2.725673690649934,5.2,1.0327955589886444
fit_quality,5.0,20,rbf,window,0.4997664587360598,0.24440783651088233,0.39903291747211966,0.23432136042948715,23.291666666666664,14.735908208886915,1.3,0.9486832980505138
importance,8.0,25,l2,5,0.4991308528440296,0.091903841573767,0.46890837235472593,0.1286281117749247,13.665000000000001,4.410325286847045,4.4,0.8432740427115678
fit_quality,5.0,25,l2,10,0.498517095490875,0.0871145938989923,0.4890453814579404,0.11855904107501891,9.889821428571429,2.2501023613022295,6.2,1.6193277068654826
residuals,7.0,20,l2,10,0.4974532916870717,0.054668624565627426,0.4637899167074768,0.10240913924037982,14.629166666666666,6.1482598787817215,4.5,1.4337208778404378
importance,7.0,15,l2,10,0.49742877914569694,0.08782430806084435,0.4600208916247272,0.0884540634370609,14.319166666666666,4.123562319609552,4.5,1.2692955176439846
importance,6.0,20,l2,10,0.49706646296132384,0.07041626648094941,0.46091625925598095,0.13671139088418735,14.454166666666666,7.004420176301022,4.6,1.577621275493231
importance,5.0,25,l2,5,0.4966227095842318,0.08084814802009846,0.47673113345417784,0.10392258565641817,10.29047619047619,2.755220213689991,6.6,2.1186998109427604
residuals,8.0,15,l2,5,0.4957002655826911,0.12661259135271583,0.4366138644987155,0.13499849645327194,15.99,6.607759187612807,4.1,1.370320319406298
residuals,3.0,30,l2,5,0.49558705187657487,0.06943443130853516,0.5118383894674354,0.10443728422425247,10.055357142857144,3.201004798627532,6.7,1.5670212364724214
r2_resid,5.0,30,l2,5,0.4949900750965283,0.04693281725711758,0.4953932454311518,0.06517022205172346,9.895535714285714,2.9376849213811895,6.3,1.3374935098492586
importance,4.0,15,l2,window,0.4944577299044547,0.06297556029855098,0.46844545980890945,0.07142585146221045,13.294166666666666,3.2575507016889356,4.6,1.0749676997731399
importance,7.0,25,l2,5,0.49442315425661754,0.09578156477070546,0.46662630851323517,0.13803786303459034,13.148333333333335,4.880325201671921,4.8,1.3984117975602022
fit_quality,7.0,25,l2,5,0.49399275678624505,0.056079318070753864,0.4982421802391568,0.08504538336721053,10.299166666666668,2.548863369290053,6.2,1.4757295747452437
importance,6.0,25,l2,10,0.49387490181720395,0.09059131109902196,0.45982980363440795,0.08226012117823805,12.673333333333334,3.713823027754753,4.9,1.5951314818673863
fit_quality,4.0,25,l2,10,0.49385788048820806,0.08676093322543652,0.4746336181192733,0.11867016653934268,9.465376984126983,2.1108087074432893,6.7,1.828782229912694
no_jaccard,4.0,20,rbf,10,0.49378718537554295,0.18340108228959495,0.3974910374177526,0.1922254318162134,21.9375,12.50850405168864,1.7,1.3374935098492586
no_jaccard,4.0,20,rbf,5,0.49378718537554295,0.18340108228959495,0.3974910374177526,0.1922254318162134,21.9375,12.50850405168864,1.7,1.3374935098492586
fit_quality,3.0,30,l2,10,0.4917014304060837,0.0542077537846727,0.47145167033597685,0.08509392851455634,8.448511904761904,3.1598214425875844,6.9,1.4491376746189437
r2_resid,5.0,25,l2,10,0.49169110794232235,0.07662886956317189,0.48772054921797797,0.10506760323919571,10.917083333333334,2.519294717160654,5.7,1.2516655570345725
residuals,4.0,25,l2,5,0.49118331085323225,0.08557572931547189,0.48378185980170263,0.10106943313475895,12.895714285714286,3.76712530401969,5.3,1.4181364924121764
residuals,6.0,20,l2,10,0.4907482439167895,0.05557494511547376,0.45173696402405517,0.09837571142042054,14.742261904761904,6.0013357579746,4.7,1.636391694484477
r2_only,6.0,15,l2,10,0.49044920657106167,0.18075436438151285,0.42162507980878994,0.20635950844413053,21.171666666666667,12.661131953568727,2.4,1.646545204697129
residuals,3.0,25,l2,10,0.4902306522498572,0.09755890908904416,0.48369368545209535,0.12141934640053254,10.824920634920634,4.205352053116665,5.9,1.66332999331662
importance,5.0,25,l2,10,0.4902168366572178,0.07917637903991973,0.4747051018858642,0.09688070396226865,11.189285714285713,2.4218347923945616,5.6,1.349897115421106
all,3.0,20,rbf,10,0.48895165984007766,0.18105518353301958,0.38498665301348856,0.19536247757470784,22.8125,12.594262637760453,1.8,1.3165611772087666
all,3.0,20,rbf,5,0.48895165984007766,0.18105518353301958,0.38498665301348856,0.19536247757470784,22.8125,12.594262637760453,1.8,1.3165611772087666
r2_only,4.0,30,rbf,10,0.4880293515654994,0.24405650174404028,0.3820587031309989,0.2279054313357506,23.833333333333336,14.536034407509371,1.5,1.0801234497346435
r2_only,4.0,30,rbf,5,0.4880293515654994,0.24405650174404028,0.3820587031309989,0.2279054313357506,23.833333333333336,14.536034407509371,1.5,1.0801234497346435
r2_only,7.0,20,l2,window,0.48793029310332664,0.18195919413365036,0.39602725287331997,0.1918438175908556,22.791666666666668,11.712953813493717,1.3,0.9486832980505138
importance,6.0,25,l2,5,0.48788279755830954,0.07826755973496624,0.4610786903547144,0.08864403682128051,11.553869047619049,2.55072758310865,5.8,1.8737959096740262
importance,3.0,15,l2,window,0.4877687213597257,0.061093374551031775,0.4555274427194515,0.05704461861684958,13.3325,3.2058647309017116,4.7,1.1595018087284057
r2_resid,8.0,15,l2,window,0.48757847444254415,0.07823398561137025,0.47873694888508833,0.09354362788062254,11.965,3.627530619451989,4.8,0.7888106377466155
residuals,4.0,20,rbf,window,0.4867680152179257,0.259979380656444,0.3835360304358512,0.25666715375646015,24.166666666666664,15.32064692570853,1.3,0.9486832980505138
fit_quality,8.0,25,l2,5,0.48559290921034554,0.07300969725702548,0.4826691517540245,0.08792071577614849,11.5125,3.0933701755867946,5.6,1.4298407059684812
importance,3.0,30,rbf,window,0.48490692160519816,0.31538598008061575,0.40614717654372956,0.3085497113393278,25.25,18.04508243261859,1.0,0.816496580927726
r2_resid,7.0,15,l2,window,0.4846492518699562,0.061501051292351165,0.4723946942161029,0.06723921429601686,10.813571428571429,3.345850468343285,5.3,1.1595018087284061
importance,5.0,20,l2,10,0.4837977338285192,0.059829503996075034,0.45970022956180046,0.11958735414215485,13.23095238095238,6.7981308705653305,5.4,1.712697677155351
all,7.0,30,l2,10,0.4835442592835685,0.06282882434648922,0.4635766138052323,0.10119884715752064,8.040674603174603,2.2638764264735878,7.7,0.8232726023485646
r2_only,5.0,30,rbf,window,0.4827342621047134,0.23440481816935474,0.4031351908760934,0.2257557008499137,24.25,14.532052695870448,0.9,0.5676462121975466
r2_resid,8.0,20,l2,10,0.482441234539338,0.06478237233088635,0.4803550881262952,0.10331277624921281,11.844940476190477,4.293768255753994,5.8,1.3984117975602017
importance,6.0,15,l2,10,0.48218261801330237,0.09857171225009755,0.44391190269327147,0.09267650645105235,14.406666666666666,4.2064192566793634,4.7,1.3374935098492586
all,4.0,20,rbf,window,0.48188749985946727,0.2475681158804543,0.38077499971893464,0.24249013687153675,24.75,14.551154975159571,1.1,0.7378647873726218
all,8.0,30,l2,10,0.48155562626051357,0.057398280816570425,0.4714612525210272,0.09027636069960761,9.029166666666667,2.489025736742348,7.0,1.0540925533894598
residuals,5.0,20,l2,10,0.48137691041370545,0.0462935235718694,0.4542621541607443,0.08241142335162262,13.18125,4.561839860072975,5.3,1.636391694484477
importance,4.0,30,l2,10,0.48133169596297537,0.05192968880372077,0.4779943443069031,0.0872426147597746,10.72202380952381,3.267029776431599,6.1,1.3703203194062976
importance,3.0,30,l2,10,0.48124808120926976,0.05160881450727349,0.46932592432330156,0.09001869578175645,10.01359126984127,3.199190740760091,6.7,1.567021236472421
fit_quality,6.0,15,l2,window,0.4807862880263902,0.061847010557835855,0.477189242719447,0.07698739900765107,10.745833333333334,2.730636796575995,5.4,0.6992058987801009
no_jaccard,8.0,30,l2,10,0.4806328609041087,0.05395913094580144,0.4785085789510746,0.08579817006540358,9.770238095238096,2.465479495755527,6.4,1.07496769977314
residuals,7.0,15,l2,10,0.48037819657536157,0.11417489489199788,0.41668163124596125,0.12241932325322535,15.771547619047618,6.401442818565205,4.5,1.8408935028645435
r2_only,6.0,15,l2,5,0.48014251786160855,0.1726840749253458,0.4174050357232172,0.20268324874559232,21.426666666666666,12.489395996031154,2.5,1.7795130420052183
importance,4.0,25,l2,10,0.4797268638141044,0.06210513844767645,0.4773137276282088,0.10656132181989705,9.821666666666667,2.069965867439808,6.3,1.0593499054713802
residuals,4.0,15,l2,window,0.47969711813104154,0.060294882598356955,0.45819852197636884,0.07789744367528477,11.567023809523809,3.6426502971499723,5.2,1.0327955589886446
fit_quality,6.0,25,l2,5,0.479537207351469,0.061514949430221164,0.48281441470293796,0.10112978008240056,10.311666666666667,2.679336798353717,6.7,1.4181364924121764
r2_only,7.0,15,l2,window,0.4786846679279875,0.25038049297591053,0.39986933585597495,0.26442445997308917,23.541666666666664,16.120315857120584,1.6,1.3498971154211057
residuals,4.0,20,l2,10,0.47800817903564524,0.060910792994632146,0.4658496914046239,0.10359469829208766,11.375,4.099469722558376,6.1,1.5238839267549946
residuals,4.0,25,rbf,window,0.47793360349800834,0.3127527447531718,0.39520054032935004,0.31034095491911373,25.5,17.95519114041644,1.0,0.816496580927726
r2_resid,6.0,15,l2,window,0.47751705688409113,0.06078435202287476,0.46703363757770616,0.07505483102453842,10.444404761904762,3.0946016872199764,5.6,0.9660917830792958
all,6.0,30,l2,10,0.47743440692437095,0.06475835914461926,0.4519569090868371,0.10618571152258251,8.090674603174602,2.2561164682778534,7.9,1.1005049346146119
no_jaccard,6.0,30,l2,10,0.47701833348527856,0.06484821881558304,0.45422119078008094,0.10405647151697224,8.348710317460318,2.2961007159268814,7.7,0.8232726023485646
importance,3.0,25,l2,10,0.47659938825750975,0.07324473770695229,0.4595349669912099,0.12537291610997553,8.861349206349207,2.1959867232646264,7.5,1.4337208778404378
r2_resid,3.0,30,l2,10,0.4763836149585135,0.04501467622372566,0.4604350870598841,0.07190457276596612,8.972321428571428,2.2275698526661696,7.0,1.1547005383792515
r2_resid,4.0,30,l2,5,0.4761502540696606,0.055811214151589635,0.45989574623455926,0.0847220124972225,8.96626984126984,2.6086472540642065,8.2,1.7511900715418263
fit_quality,4.0,30,l2,5,0.4751387945730497,0.04552100593999601,0.4555287796222899,0.06829382272463759,8.770932539682539,2.5518099982943925,8.2,1.7511900715418263
fit_quality,7.0,30,rbf,5,0.47460326777403117,0.26193189584296145,0.38553986888139563,0.26319425183915746,25.25,15.47623626366853,1.0,0.6666666666666666
fit_quality,7.0,30,rbf,10,0.47460326777403117,0.26193189584296145,0.38553986888139563,0.26319425183915746,25.25,15.47623626366853,1.0,0.6666666666666666
no_jaccard,7.0,30,l2,5,0.4744636444421242,0.05641712618044953,0.4487499079318675,0.09153034232068533,8.318551587301588,2.201992009783642,8.9,1.4491376746189437
importance,6.0,20,l2,5,0.4736769984886748,0.05153269939029581,0.4344242350725878,0.11442385780256081,15.033630952380951,6.833282066445317,5.4,2.1186998109427604
r2_resid,7.0,25,l2,5,0.4734381114511443,0.07060393674378745,0.4708481276641933,0.10336342938064096,11.442103174603174,3.7476185454945443,6.1,1.5951314818673865
r2_only,8.0,20,l2,10,0.473154763818682,0.2313716952532417,0.38247619430403057,0.239787717210173,24.125,15.032693281110694,1.9,1.3703203194062976
no_jaccard,8.0,30,l2,5,0.47300706578280627,0.06040134891995382,0.4611248458513269,0.0933771281334428,9.592559523809523,2.8194690364811135,7.5,1.4337208778404378
no_jaccard,7.0,30,l2,10,0.4729633112383834,0.05459675205247265,0.46045519390533834,0.08289809906410289,9.54404761904762,2.6688410122801285,7.0,0.9428090415820634
fit_quality,4.0,15,l2,window,0.47248360053770755,0.053851362197643,0.4657957725039866,0.07583855630381647,10.06904761904762,2.991079371649671,5.9,0.5676462121975469
r2_resid,7.0,20,l2,10,0.4721341422461552,0.06262508018566713,0.47260757020659605,0.09817784619596892,10.694940476190476,2.380291430251017,6.5,0.8498365855987974
fit_quality,6.0,20,l2,10,0.47092639521068946,0.06065845868704157,0.46415636184995035,0.0928637553771202,10.191964285714286,2.751652674132213,6.6,0.6992058987801011
r2_resid,5.0,30,rbf,10,0.47046760073227956,0.23955811617634465,0.3876018681312259,0.23603133782712815,25.0,14.52966314513558,0.9,0.5676462121975466
r2_resid,5.0,30,rbf,5,0.47046760073227956,0.23955811617634465,0.3876018681312259,0.23603133782712815,25.0,14.52966314513558,0.9,0.5676462121975466
fit_quality,8.0,20,l2,10,0.4703188265049789,0.06938118264470834,0.47028408158138646,0.10624976636702896,10.803869047619049,3.0747139698889288,6.1,0.9944289260117534
residuals,4.0,20,rbf,10,0.46975947677844176,0.24645436081032923,0.37085228689021693,0.24607107364877265,24.833333333333332,15.324675494520127,1.4,1.0749676997731399
residuals,4.0,20,rbf,5,0.46975947677844176,0.24645436081032923,0.37085228689021693,0.24607107364877265,24.833333333333332,15.324675494520127,1.4,1.0749676997731399
importance,5.0,20,l2,5,0.4695837442723442,0.06285944093553815,0.45789725044945023,0.081471736330027,12.116369047619049,3.823234166575847,6.8,1.9888578520235065
no_jaccard,6.0,30,l2,5,0.4693922530949485,0.05921193346314594,0.43668154248693336,0.09895185111974339,8.158086358086358,2.0717475728840506,9.7,1.8885620632287055
residuals,7.0,20,l2,5,0.4692935171140727,0.07661867208380162,0.430053700894812,0.11623732017918945,15.4,6.003252719141226,5.0,1.9436506316151
no_jaccard,8.0,25,l2,10,0.4692311293688027,0.07092002850072956,0.453333449213796,0.09731373620114891,10.683710317460317,2.1600228228196157,6.5,1.509230856356236
r2_resid,6.0,25,l2,5,0.46880169403141847,0.0664197800253914,0.4557017213961704,0.10320122836388083,10.952638888888888,2.840814930578403,6.8,1.6865480854231356
residuals,7.0,15,l2,5,0.4686086742447639,0.12105270221790115,0.41232591991809925,0.12755832414926677,16.259047619047617,6.658569705011948,4.6,1.7126976771553504
importance,4.0,30,l2,5,0.4684044919493293,0.061352886933141525,0.44814231723199194,0.0920206507163231,11.5,3.285219414845606,6.7,2.0027758514399734
r2_resid,5.0,15,l2,window,0.46837655936232137,0.04754233364557735,0.4591245472960715,0.0685985628780893,10.197619047619048,3.0931238200218236,5.9,0.9944289260117531
fit_quality,5.0,15,l2,window,0.4683647982176991,0.04980189675919932,0.46365816786396963,0.0716448307578308,10.577380952380953,2.7928025069420066,5.7,0.674948557710553
no_jaccard,5.0,30,l2,10,0.4680060373841413,0.055108123856982716,0.43522636048256835,0.08780378979397989,8.267857142857142,2.1935334186637196,7.9,0.8755950357709134
importance,4.0,20,l2,10,0.46788761293489634,0.07043606703660402,0.45776332110788803,0.09277633081997606,11.276785714285714,3.1763527544949506,6.4,1.07496769977314
no_jaccard,5.0,30,rbf,window,0.46774558556699714,0.30128856324956954,0.3911578378006609,0.3002871373491081,25.75,17.679633606057692,0.9,0.7378647873726218
all,5.0,30,l2,10,0.4667031466902204,0.055143718616565626,0.4316729600471074,0.08809018509834175,8.188888888888888,2.1767600843962054,8.1,0.9944289260117533
no_jaccard,7.0,25,l2,10,0.466186290045417,0.06466091105328552,0.45246638961464347,0.10498365094501455,10.00781746031746,2.5385195046956333,6.9,1.286683937707919
r2_resid,6.0,20,l2,10,0.4656125494165586,0.06264323970176748,0.45678462264264114,0.10440715766257654,10.46329365079365,2.12991742156454,6.8,1.1352924243950935
fit_quality,7.0,20,l2,10,0.46527878944844925,0.06615641857929702,0.46227543603975557,0.10074002055055521,10.976488095238095,2.992149161571953,6.3,0.9486832980505138
fit_quality,6.0,30,rbf,window,0.46444454485336745,0.29979744966207644,0.38755575637340145,0.298743330057127,26.0,17.527755766846543,0.9,0.7378647873726218
fit_quality,7.0,30,rbf,window,0.46444454485336745,0.29979744966207644,0.38755575637340145,0.298743330057127,26.0,17.527755766846543,0.9,0.7378647873726218
fit_quality,8.0,30,rbf,window,0.46444454485336745,0.29979744966207644,0.38755575637340145,0.298743330057127,26.0,17.527755766846543,0.9,0.7378647873726218
fit_quality,5.0,30,rbf,window,0.46444454485336745,0.29979744966207644,0.38755575637340145,0.298743330057127,26.0,17.527755766846543,0.9,0.7378647873726218
residuals,4.0,30,rbf,window,0.463984731328566,0.29909303745474314,0.3866361293237986,0.2976553470779028,26.0,17.488091186099567,0.9,0.7378647873726218
no_jaccard,4.0,30,l2,10,0.4637056982508799,0.05580505421506781,0.42755306316842656,0.08927783127171728,8.345138888888888,2.177895213079908,8.1,0.9944289260117533
r2_only,5.0,30,rbf,10,0.4632702835696395,0.23699126969076764,0.36687390047261237,0.22375759633458753,25.583333333333336,14.065817509914673,1.2,0.9189365834726815
r2_only,5.0,30,rbf,5,0.4632702835696395,0.23699126969076764,0.36687390047261237,0.22375759633458753,25.583333333333336,14.065817509914673,1.2,0.9189365834726815
fit_quality,5.0,20,l2,10,0.4627206178225278,0.06046681242376036,0.4466912356450557,0.09386270757660475,10.104166666666666,2.683637185089343,6.9,0.7378647873726218
residuals,5.0,20,l2,5,0.4625875222992085,0.06918963313275485,0.4534798065031788,0.10079473095776104,11.803174603174602,3.4595219736330947,6.4,1.429840705968481
fit_quality,3.0,25,l2,10,0.461911358209825,0.04071955547681067,0.4329143830863168,0.06476865942789611,9.090972222222224,1.9638975937306073,7.6,1.0749676997731399
all,8.0,25,l2,10,0.46151142769102665,0.05918526156868062,0.4396804744296724,0.10624674520108227,9.721468253968254,1.6990016785423452,7.4,1.3498971154211057
r2_resid,7.0,20,l2,5,0.46150140155315567,0.06675727166574114,0.4431615693400778,0.1033116790532649,10.01323051948052,2.9203795481712738,8.3,1.3374935098492589
fit_quality,3.0,30,l2,5,0.46114586957048065,0.061089922954179664,0.4266583516950738,0.09579180335952554,8.697217712842711,2.8971811293709853,9.5,2.6352313834736494
fit_quality,3.0,15,l2,window,0.4606048344160428,0.041373663448084234,0.44395538311779986,0.05257482942465621,10.228809523809524,2.8269701901566395,6.1,0.5676462121975469
importance,4.0,25,l2,5,0.460590221459343,0.07779284963584393,0.4372895771178201,0.12972448046300675,9.675761183261184,2.3881518863689086,8.0,1.7638342073763937
r2_resid,5.0,20,l2,10,0.4604085997634336,0.06769799395938268,0.44335053286020065,0.11580118396587799,10.211111111111112,2.2936033449868405,7.3,1.4944341180973264
r2_resid,4.0,25,l2,10,0.460317049175781,0.05733637209701886,0.4326202888277525,0.08836054403465647,10.44329365079365,2.749203742715485,6.8,1.7511900715418263
fit_quality,6.0,20,l2,5,0.4599605850965555,0.04954496346296975,0.44318307495501574,0.07947084074777398,10.271825396825397,2.1422201679186497,7.9,0.875595035770913
r2_resid,5.0,25,rbf,window,0.45906170355505216,0.2978578520802107,0.37859007377677095,0.29799273885281047,26.15,17.4213311138322,0.9,0.7378647873726218
r2_resid,4.0,25,rbf,window,0.45906170355505216,0.2978578520802107,0.37859007377677095,0.29799273885281047,26.15,17.4213311138322,0.9,0.7378647873726218
r2_resid,5.0,25,rbf,10,0.45906170355505216,0.2978578520802107,0.37859007377677095,0.29799273885281047,26.15,17.4213311138322,0.9,0.7378647873726218
r2_resid,5.0,25,rbf,5,0.45906170355505216,0.2978578520802107,0.37859007377677095,0.29799273885281047,26.15,17.4213311138322,0.9,0.7378647873726218
residuals,3.0,15,l2,window,0.45900678814511886,0.05361022603114533,0.44689929057595207,0.07653397713781894,10.74047619047619,2.9965103160299775,5.8,0.9189365834726814
residuals,6.0,20,l2,5,0.45877321551788086,0.0647019907501948,0.4235964310357618,0.11344651685276488,15.504166666666666,6.0398129340053055,5.2,1.8737959096740262
no_jaccard,8.0,20,l2,10,0.4584038702577966,0.062227323341573056,0.44167083575368843,0.10454663451534034,10.405257936507937,2.0020902703756294,7.4,1.07496769977314
residuals,6.0,15,l2,10,0.4576762665690687,0.06866606051463653,0.42179134266194696,0.07553095039317412,13.314345238095237,3.5573921973208598,5.5,1.5092308563562362
r2_resid,3.0,25,l2,10,0.4569867849298075,0.059139922683304674,0.42592595081199597,0.0997730006097077,9.329365079365079,2.3652620870907226,7.7,1.4181364924121764
fit_quality,8.0,20,l2,5,0.4567064696703832,0.06082319943441158,0.4473177012455283,0.09088390784754963,11.15873015873016,2.989098990331115,7.0,1.247219128924647
fit_quality,8.0,15,l2,10,0.4560475647827643,0.07430080440514303,0.43841822480362397,0.1012729705701088,11.638035714285714,2.6039553194661416,6.4,1.1737877907772671
no_jaccard,7.0,20,l2,10,0.45555785680330113,0.05315828547489587,0.4327442850351738,0.09042206368613544,10.135714285714286,2.005483377417401,7.7,1.1595018087284057
no_jaccard,5.0,25,rbf,window,0.45524632902883805,0.2957068180288056,0.3733593247243428,0.29511487161493244,26.35,17.270800663419042,0.9,0.7378647873726218
fit_quality,7.0,25,rbf,10,0.45524632902883805,0.2957068180288056,0.3733593247243428,0.29511487161493244,26.35,17.270800663419042,0.9,0.7378647873726218
fit_quality,7.0,25,rbf,window,0.45524632902883805,0.2957068180288056,0.3733593247243428,0.29511487161493244,26.35,17.270800663419042,0.9,0.7378647873726218
fit_quality,8.0,25,rbf,10,0.45524632902883805,0.2957068180288056,0.3733593247243428,0.29511487161493244,26.35,17.270800663419042,0.9,0.7378647873726218
fit_quality,8.0,25,rbf,window,0.45524632902883805,0.2957068180288056,0.3733593247243428,0.29511487161493244,26.35,17.270800663419042,0.9,0.7378647873726218
fit_quality,7.0,25,rbf,5,0.45524632902883805,0.2957068180288056,0.3733593247243428,0.29511487161493244,26.35,17.270800663419042,0.9,0.7378647873726218
fit_quality,8.0,25,rbf,5,0.45524632902883805,0.2957068180288056,0.3733593247243428,0.29511487161493244,26.35,17.270800663419042,0.9,0.7378647873726218
fit_quality,7.0,20,l2,5,0.4550971064490332,0.05902954558671831,0.44181326051711406,0.08938912966117159,10.968253968253968,2.856846026431399,7.4,1.0749676997731399
no_jaccard,6.0,15,l2,window,0.4549397367896054,0.04489075470640265,0.4296766164363537,0.06613796387965355,9.983095238095238,2.264894557037337,6.4,0.6992058987801009
all,8.0,30,l2,5,0.45474728486440175,0.0659790399038817,0.42630030565953936,0.10051756313678124,9.733811327561328,3.4047171205056483,8.8,1.8737959096740264
fit_quality,5.0,25,l2,5,0.4543644967581919,0.04469420322912711,0.42830024892763924,0.08183645520608286,9.964271284271284,1.940884760695773,8.2,1.8737959096740262
fit_quality,8.0,30,rbf,5,0.4541743701875993,0.28640324703872405,0.3730154070418653,0.27943587605474246,26.5,17.004901254246278,0.9,0.7378647873726218
fit_quality,8.0,30,rbf,10,0.4541743701875993,0.28640324703872405,0.3730154070418653,0.27943587605474246,26.5,17.004901254246278,0.9,0.7378647873726218
residuals,3.0,20,l2,10,0.45404786514509965,0.041492619843420564,0.42984692076638975,0.0658675630874426,10.145932539682539,2.3235729748191836,7.2,1.2292725943057181
all,7.0,30,l2,5,0.45395950819479935,0.06051809208496465,0.4076846341052163,0.10641244877800182,8.313801476301476,1.851014604343122,10.8,2.7406406388125952
fit_quality,8.0,15,l2,5,0.4535437338819251,0.07104507438001355,0.435009372525755,0.09549281950410417,11.771269841269842,2.6624090949041883,6.7,1.4181364924121764
all,7.0,15,l2,window,0.4533068589081147,0.047893090698680106,0.4249680035305151,0.07192989945237109,9.862857142857143,2.417606536552892,6.5,0.8498365855987974
all,6.0,15,l2,window,0.4533068589081147,0.047893090698680106,0.4249680035305151,0.07192989945237109,9.862857142857143,2.417606536552892,6.5,0.8498365855987974
no_jaccard,3.0,15,l2,window,0.4530442683990111,0.03549711905348319,0.4215742510837364,0.048073478869098185,9.623809523809523,2.0583283988300027,6.7,0.4830458915396479
r2_resid,6.0,20,l2,5,0.45250727808570107,0.07313781628593671,0.4234633656952117,0.12028037518126722,9.870734126984127,2.599580094246803,8.8,1.5491933384829668
fit_quality,7.0,15,l2,10,0.45242954992352014,0.06222114916981475,0.4284579093708497,0.08221173120605701,11.411011904761905,1.9645139006870609,6.8,1.2292725943057181
r2_resid,8.0,20,l2,5,0.4518924620832065,0.07903097453858807,0.4491813527378416,0.1093241462077944,12.116369047619049,4.8374068657404425,6.9,1.286683937707919
r2_resid,3.0,15,l2,window,0.4515795218477369,0.039680914866484895,0.4245304722669025,0.05178656279246624,10.114285714285714,2.4654273612439224,6.4,0.5163977794943222
all,8.0,15,l2,window,0.4512542111429756,0.054899188451619785,0.4265084222859513,0.07774931169156102,10.333333333333332,3.2846743235734284,6.3,0.9486832980505138
no_jaccard,6.0,25,l2,10,0.4511324812835703,0.053963557138525034,0.41870162923380716,0.09631818656353511,9.703055555555554,1.8978318164596488,7.6,1.6465452046971292
no_jaccard,3.0,30,l2,10,0.45064494449414816,0.05139040271630032,0.40188988898829636,0.08162533765160306,8.383333333333333,2.183835604118631,8.6,0.8432740427115678
r2_only,3.0,20,rbf,5,0.4504659256262425,0.2267184108133589,0.33943185125248504,0.22482472029281453,26.541666666666668,14.003761068872679,1.5,1.0801234497346435
no_jaccard,7.0,15,l2,window,0.45034833488698156,0.04960042678950115,0.42625381263110607,0.06823852312068486,10.463095238095239,3.0959832741574096,6.3,0.8232726023485646
no_jaccard,8.0,15,l2,window,0.45034833488698156,0.04960042678950115,0.42625381263110607,0.06823852312068486,10.463095238095239,3.0959832741574096,6.3,0.8232726023485646
r2_resid,3.0,30,l2,5,0.45026857424720623,0.04902794149721642,0.4065460146282785,0.08504349815488957,8.834072177822177,2.0256381675205843,10.2,2.8596814119369625
no_jaccard,5.0,25,l2,10,0.4499725836902644,0.04930916774570271,0.40724516738052874,0.09611491954784447,8.941666666666666,1.277002582890034,8.5,1.7795130420052185
fit_quality,6.0,20,rbf,window,0.4494241200650463,0.27786951898529194,0.35951490679675924,0.2661983790292559,26.166666666666668,16.93396761716696,1.1,0.9944289260117533
no_jaccard,4.0,15,l2,window,0.44936580772376333,0.03559233083071829,0.41871732973324083,0.047934066748224376,9.998809523809523,2.1208782444046173,6.6,0.5163977794943223
