channels,penalty,window_size,pelt_model,min_size_opt,composite_mean,composite_std,ari_mean,ari_std,location_error_mean,location_error_std,n_detected_mean,n_detected_std
importance,4.0,15,l2,10,0.6229024465365305,0.0735315550626796,0.6038258454540134,0.04221725614762917,6.501746031746032,1.178184088274739,6.3,1.4181364924121764
residuals,8.0,30,l2,10,0.6220863628038208,0.1908372997881634,0.5350227256076414,0.17361010692748308,10.904166666666667,6.497715944853238,3.0,1.3333333333333333
r2_resid,5.0,15,l2,window,0.6215283748843734,0.05666107374862768,0.6133900831020801,0.09240241338906811,6.416666666666667,2.083529847118759,6.0,1.1547005383792515
fit_quality,8.0,25,l2,10,0.6194406926275406,0.07007497411997186,0.5990835281122241,0.03996459428466838,6.683511904761905,1.201052557682299,6.2,1.1352924243950933
residuals,3.0,25,l2,10,0.6190415134130655,0.06832256709241079,0.597928026826131,0.05329397607397125,6.65375,1.5407971861719323,6.2,1.1352924243950933
residuals,6.0,20,l2,5,0.6179682769846847,0.07279838499832933,0.5575282206360361,0.06056574040974083,7.910416666666667,1.482661010179782,5.6,1.577621275493231
no_jaccard,6.0,15,l2,window,0.6178220571509223,0.05495668275328142,0.6370917333494636,0.05951143993348101,5.6761904761904765,0.9563747279740205,6.6,0.6992058987801009
importance,8.0,30,l2,5,0.6172721258803676,0.16613363385802069,0.5196442517607351,0.1694407298229636,10.425,6.443660153425187,4.4,1.4298407059684812
r2_resid,7.0,30,l2,5,0.6166648385754785,0.08805000408870146,0.6251261057223856,0.09212468593829308,5.983035714285714,1.5961460253361126,6.8,1.2292725943057183
residuals,7.0,15,l2,5,0.6166180361136426,0.11063866740993998,0.5038813103225233,0.09846288180606766,10.331547619047619,4.0250295671588425,4.7,1.4181364924121764
importance,7.0,30,l2,10,0.616429228882026,0.1688520925210152,0.519508457764052,0.16887930329289658,10.554166666666667,6.424119349263386,4.4,1.5055453054181622
r2_only,4.0,20,l2,5,0.6162071514395518,0.061759278293877846,0.532697636212437,0.075507089813815,8.356944444444444,2.2530715797372793,5.3,1.9465068427541912
all,7.0,15,l2,window,0.6155088253858378,0.04402754482679954,0.6439414602954853,0.047125029754775,5.521428571428571,0.8999025380447262,6.6,0.5163977794943223
all,6.0,15,l2,window,0.6155088253858378,0.04402754482679954,0.6439414602954853,0.047125029754775,5.521428571428571,0.8999025380447262,6.6,0.5163977794943223
r2_resid,5.0,25,l2,window,0.6148106482610398,0.0609653941135911,0.531454629855413,0.05662513409222343,10.708333333333332,2.1483377151350305,2.7,0.4830458915396479
no_jaccard,3.0,30,rbf,5,0.6121051818650496,0.15475807237634479,0.5240436970634323,0.13423264185937892,10.541666666666668,4.12151461431952,2.7,1.0593499054713802
importance,7.0,25,l2,10,0.6105895215550742,0.11272945601453686,0.5061190431101485,0.15722621191976888,10.411666666666667,5.42458281948318,4.2,1.4757295747452437
importance,8.0,25,l2,10,0.6105895215550742,0.11272945601453686,0.5061190431101485,0.15722621191976888,10.411666666666667,5.42458281948318,4.2,1.4757295747452437
r2_only,5.0,20,l2,window,0.610405753234337,0.18035435145300327,0.5384781731353409,0.16060087723416028,10.916666666666668,6.675486064514768,2.6,0.9660917830792958
residuals,7.0,20,l2,5,0.6103533043640362,0.08932610494125957,0.5412542277756915,0.10498235578917325,8.93452380952381,3.4862799328538148,5.0,1.5634719199411433
importance,6.0,20,l2,10,0.6100627737970832,0.1270499510300519,0.5089326904513094,0.17507680983920276,10.73392857142857,6.10181410543611,4.4,1.5055453054181622
residuals,5.0,15,l2,10,0.6096124847804025,0.06818434334874661,0.5642954457512811,0.06949599381249445,7.644761904761904,1.8456109838284223,5.9,1.66332999331662
r2_resid,3.0,15,l2,window,0.6094943185112319,0.05658809388334535,0.6242433989272258,0.06286226371218184,5.993452380952381,1.184673191240028,6.5,0.5270462766947296
r2_resid,4.0,15,l2,window,0.6094943185112319,0.05658809388334535,0.6242433989272258,0.06286226371218184,5.993452380952381,1.184673191240028,6.5,0.5270462766947296
r2_only,3.0,25,l2,5,0.6090358044581923,0.06104639412695438,0.571943037487813,0.125314137786715,7.2670634920634924,3.552144217516245,6.2,1.4757295747452435
fit_quality,6.0,20,l2,10,0.6088649824145924,0.09640178229047715,0.6165882981625183,0.09299406366105134,5.460416666666666,1.1908639001597554,7.3,1.4944341180973264
r2_resid,7.0,25,l2,10,0.6088527832626841,0.07331046222210372,0.6012772331920349,0.06493378539519976,6.40875,1.6658746949124534,6.7,1.4944341180973266
all,5.0,15,l2,window,0.6082145883425627,0.05233440319830826,0.6424077481136967,0.05053725305719709,5.498214285714286,0.8482881941252425,6.7,0.4830458915396479
residuals,4.0,20,l2,10,0.6077463415200557,0.0677475279723002,0.588611730659159,0.07874499776529445,6.648809523809524,1.5287083591357478,6.5,1.2692955176439846
residuals,6.0,25,l2,5,0.6076343774222588,0.1127364176386479,0.5294287548445176,0.13011487011153175,9.513333333333332,5.810366427747166,5.1,1.1972189997378648
no_jaccard,5.0,15,l2,window,0.6072273666687973,0.05198244873242594,0.6299999714328328,0.056915639662623224,5.739880952380952,0.9491017039651964,6.7,0.6749485577105527
fit_quality,7.0,25,l2,10,0.6068448335407737,0.057397495011920666,0.6086368099386902,0.0492166644026352,6.245595238095238,1.303749571070501,6.6,0.9660917830792959
no_jaccard,3.0,20,rbf,5,0.606385540578661,0.14576670393045993,0.49378774782398854,0.14792984107405366,11.195833333333335,4.162546574091572,3.1,1.1005049346146119
no_jaccard,3.0,20,rbf,10,0.606385540578661,0.14576670393045993,0.49378774782398854,0.14792984107405366,11.195833333333335,4.162546574091572,3.1,1.1005049346146119
importance,7.0,20,l2,5,0.6060722036309272,0.09283445756820537,0.4966944072618545,0.14479741954177616,10.379166666666666,4.683767032113266,4.9,1.5238839267549946
no_jaccard,3.0,25,rbf,5,0.6055732506074062,0.17004024020729253,0.49976316788147895,0.1388167264047897,11.829166666666666,5.593014340548418,2.9,1.1005049346146119
r2_resid,6.0,25,l2,10,0.6032915967119888,0.06110570866295556,0.6101048600906444,0.061461679478207576,5.849027777777778,1.4935704753769385,7.2,1.3984117975602022
importance,8.0,30,l2,10,0.6025430866116689,0.19207687343528124,0.4923028398900044,0.1902187836300454,11.7125,7.428321315191501,3.9,1.5238839267549948
importance,7.0,25,l2,5,0.6023508537116182,0.08094575870417951,0.5053069455184747,0.11760132056737792,9.494880952380953,3.2780175961501787,5.2,1.3984117975602022
importance,6.0,30,l2,5,0.6022927332690358,0.12103765068721112,0.5851223712999761,0.1245399895486557,7.266964285714286,2.7082970119373884,6.4,1.2649110640673518
fit_quality,7.0,30,l2,5,0.6017459510186949,0.08434965804787918,0.6006859496564374,0.07539621898982508,6.432837301587301,1.3424016638096155,6.8,1.3165611772087666
importance,6.0,20,l2,5,0.6008707211542983,0.10807242784273668,0.5173342994514536,0.1353844963864522,9.632738095238095,4.332849130238895,5.5,1.7795130420052185
r2_resid,6.0,25,l2,window,0.600700522765648,0.06001017425343666,0.5205677121979627,0.05335386699714437,11.041666666666668,1.9605483926697649,2.6,0.5163977794943223
no_jaccard,3.0,15,l2,window,0.5999331296255221,0.05803793952510248,0.6284662592510444,0.05937271667884771,5.716666666666667,0.9065493343669825,6.8,0.6324555320336757
no_jaccard,4.0,15,l2,window,0.5999331296255221,0.05803793952510248,0.6284662592510444,0.05937271667884771,5.716666666666667,0.9065493343669825,6.8,0.6324555320336757
r2_only,3.0,15,l2,5,0.5997060597878995,0.06084417110935567,0.5296402148138941,0.051675142055087865,8.630119047619049,1.635317513278869,5.7,0.9486832980505134
importance,6.0,25,l2,10,0.599401109753181,0.057176056997227546,0.5199312671254095,0.1006271325790028,8.98297619047619,3.3028858409628477,5.3,1.7029386365926402
fit_quality,6.0,30,l2,5,0.5993226390283566,0.07334049758221853,0.6257071828186179,0.07170295048353649,5.588492063492064,1.2167338485854011,7.5,1.4337208778404378
r2_only,6.0,25,l2,5,0.5992063347069674,0.10701079922474968,0.44616933608060155,0.1203926390374513,11.7575,3.9831947325956563,3.4,1.0749676997731399
importance,5.0,15,l2,5,0.5990354049889073,0.08775256131971926,0.5400408099778145,0.10301968927945851,8.497499999999999,3.2303747441518795,6.1,1.4491376746189437
fit_quality,4.0,30,l2,10,0.5978373609867019,0.04204910321055186,0.6341985314972134,0.054881013146499576,5.432539682539682,1.0363906445704665,7.1,0.8755950357709131
all,4.0,15,l2,window,0.5976198978604377,0.04684689795143954,0.6353159861970659,0.048327736155697694,5.561904761904762,0.8549409548507891,6.8,0.42163702135578424
importance,5.0,25,l2,10,0.597427188545449,0.05119132501712543,0.552689615186136,0.061756978394119345,7.597380952380952,1.7465231812014905,5.9,1.449137674618944
r2_resid,7.0,15,l2,10,0.5973759848374873,0.0741810750813274,0.5920031601511653,0.10629341560621852,6.437599206349207,2.077127970261772,6.8,1.3984117975602022
all,8.0,30,l2,10,0.596392410646515,0.0578816497151152,0.6401062498644585,0.07950709874007501,5.054563492063492,1.2306830964118451,7.8,1.0327955589886446
residuals,6.0,15,l2,5,0.5962442298141571,0.07726746978951497,0.5155896501045049,0.1023032237416973,9.147321428571429,3.063795157949167,5.5,1.5811388300841898
fit_quality,5.0,20,l2,10,0.5955503167477862,0.0886484375378512,0.6133756334955727,0.09950466260948176,5.189583333333333,1.3525653320774282,7.9,1.5238839267549946
no_jaccard,8.0,30,l2,10,0.5947715983675476,0.05759630170045941,0.6398527205446191,0.07466370789598048,5.303571428571429,1.3190938190293218,7.2,0.6324555320336758
residuals,4.0,15,l2,10,0.5946270784015104,0.05039024568819337,0.5809822520411159,0.05916520507621031,7.088452380952381,1.626504071647816,6.3,1.4944341180973264
residuals,5.0,20,l2,5,0.5942784385646627,0.08444055908040829,0.5564092580817064,0.05311392187431855,7.321031746031747,1.15608883697015,6.8,1.9321835661585918
fit_quality,5.0,25,l2,10,0.5942137478964071,0.057403580069204124,0.6145484481737669,0.05079854198759748,5.510079365079365,1.1210919073616696,7.5,1.1785113019775793
r2_only,7.0,20,l2,10,0.5942009809292788,0.17034528893095927,0.46298529519189097,0.14582545211854417,11.770833333333334,5.746921142964882,3.0,1.0540925533894598
r2_resid,6.0,20,l2,10,0.5939685548516562,0.07183683617823894,0.593126395417598,0.06225633659138673,5.9879960317460315,0.9640258069342802,6.9,1.1972189997378648
r2_resid,6.0,30,l2,5,0.5937202460087797,0.05841705117757897,0.6186726348747023,0.0841902419268396,5.936011904761905,1.652529594401912,7.1,0.994428926011753
all,3.0,15,l2,window,0.5937170330645949,0.05211470739498023,0.6284959708910945,0.05940112954801322,5.644047619047619,0.9780590903816372,6.9,0.5676462121975467
importance,3.0,20,l2,10,0.5930932615130633,0.06606257587330817,0.6092031896927932,0.06321030009211623,6.3625,1.549101853748804,6.9,1.1005049346146119
r2_only,5.0,15,l2,5,0.5927932965199287,0.09077098831990972,0.4697032597065241,0.09378100284350963,11.454166666666667,3.5847031188952427,3.3,1.2516655570345725
no_jaccard,3.0,25,rbf,10,0.5922561410455442,0.17322242387960163,0.5008456154244217,0.13838038030923575,11.916666666666666,5.582296752864097,2.7,1.1595018087284057
r2_resid,8.0,15,l2,5,0.5922148249986121,0.08392863961622968,0.5468506023781767,0.07984446748162644,7.979523809523809,1.7735214957374443,6.0,1.0540925533894598
importance,4.0,25,l2,10,0.5921125930054217,0.06901304109816653,0.5815723288679864,0.06407490261437225,6.445595238095239,1.427242222232143,6.7,1.3374935098492589
fit_quality,8.0,20,l2,5,0.5913871192066604,0.09521623415579873,0.5792783509674334,0.07435657987209392,6.375342712842713,1.761217043642811,7.4,2.065591117977289
importance,3.0,30,l2,10,0.591332992705295,0.08535864498957164,0.6069993187439233,0.0797110252998913,6.472222222222223,1.4137432692268137,7.0,1.1547005383792515
residuals,6.0,15,l2,10,0.5912385941237981,0.10414488327391967,0.5226217120571202,0.1165375097529494,9.456488095238097,4.541929115569772,5.2,1.8737959096740262
r2_resid,4.0,30,l2,10,0.5912254721207095,0.043311728454263294,0.635135468050943,0.06564864113409115,5.501488095238095,0.9481358453092266,7.3,0.6749485577105528
fit_quality,6.0,15,l2,10,0.5911292012466766,0.08961940819673098,0.6024493548743056,0.08968387380226854,6.127023809523809,1.59237545211513,6.9,0.9944289260117531
no_jaccard,7.0,30,l2,10,0.5908076885725638,0.05235001006711122,0.6313058533356039,0.06221429328047371,5.251984126984127,1.1037837689473355,7.6,0.8432740427115678
fit_quality,8.0,15,l2,10,0.5907117225428454,0.10363194480083554,0.5782401117523575,0.14023607929319834,7.5125,4.258968212187819,6.1,1.3703203194062976
fit_quality,4.0,20,l2,10,0.5906237928699746,0.09008702493116101,0.6026551614975248,0.1018780173018811,5.11729797979798,1.2894271806502628,8.4,1.8973665961010273
fit_quality,6.0,25,l2,10,0.5895727556621404,0.059908604473934514,0.610721225609995,0.05100490975552502,5.964642857142858,1.280790505792376,7.0,0.9428090415820632
r2_only,3.0,20,l2,5,0.5890561756854016,0.051887844228903086,0.5654992561327081,0.07964043612273218,6.726686507936508,2.256484038839319,7.0,2.260776661041756
fit_quality,3.0,15,rbf,5,0.5880831705473633,0.2030615154543099,0.4657896744280599,0.18526571260829824,13.024166666666668,9.042961974122864,3.4,1.2649110640673518
fit_quality,3.0,15,rbf,10,0.5880831705473633,0.2030615154543099,0.4657896744280599,0.18526571260829824,13.024166666666668,9.042961974122864,3.4,1.2649110640673518
fit_quality,3.0,30,l2,10,0.5878357745534146,0.043480781496800895,0.6270227395830197,0.05591829147075907,5.390376984126984,1.0269336078939653,7.5,0.97182531580755
residuals,3.0,25,l2,window,0.5873854989033169,0.04691938173023479,0.5103209978066341,0.03417006595607983,11.295833333333333,1.2192909926229085,2.5,0.5270462766947299
no_jaccard,3.0,30,rbf,10,0.5873667061711831,0.17724463836809354,0.5097334123423662,0.1496812717761303,11.25,4.9035842899749245,2.5,1.1785113019775793
importance,5.0,20,l2,5,0.5873355673375501,0.07028743977165011,0.5488497061036718,0.08537919498425688,7.8482142857142865,2.343076203968546,6.8,1.9888578520235063
fit_quality,5.0,30,l2,5,0.5872432136403198,0.06496567692549478,0.6133042844234968,0.06233156265186931,5.457043650793651,1.287166013272765,8.2,1.3984117975602022
fit_quality,6.0,25,l2,window,0.5872130899883693,0.07033342483764513,0.5105261799767388,0.06030121491851162,11.341666666666665,2.445375454017462,2.5,0.5270462766947299
fit_quality,4.0,20,rbf,10,0.5869735748987257,0.09869657966754837,0.4834304831307847,0.07171519160661671,11.345833333333335,3.009312321469499,2.9,1.1005049346146119
fit_quality,4.0,20,rbf,5,0.5869735748987257,0.09869657966754837,0.4834304831307847,0.07171519160661671,11.345833333333335,3.009312321469499,2.9,1.1005049346146119
residuals,3.0,20,l2,10,0.5864294814868594,0.054968292178061144,0.6109934867832426,0.06321933889475134,5.400099206349206,1.5870928303255956,7.7,1.3374935098492586
r2_resid,6.0,15,l2,10,0.5841692071867118,0.06395506494073042,0.5897812715162809,0.09884332259388859,6.231349206349206,1.9858604530789792,7.2,1.3984117975602022
r2_resid,5.0,20,l2,10,0.5841683396337259,0.06971973514407534,0.5831104887912615,0.055331697791081845,5.675595238095238,0.9141925935532164,7.6,1.776388345929897
fit_quality,8.0,15,l2,5,0.5834289815206204,0.08212276953342665,0.5829920106602884,0.11516518272395078,6.900059523809524,2.255764927261033,6.6,0.8432740427115678
fit_quality,7.0,20,l2,5,0.5831760792036782,0.07086169699665097,0.6049253185805166,0.08904976467177765,5.436652236652237,1.191094069592331,8.2,1.6865480854231356
fit_quality,4.0,25,l2,10,0.5825743782795145,0.02912271695519569,0.615971375606648,0.0531554455871636,5.346329365079365,1.1875990778972394,7.8,0.7888106377466158
fit_quality,7.0,15,l2,10,0.5824279932890984,0.09960356576454696,0.5741517008639112,0.1408236936662957,7.441309523809524,4.259970891165245,6.3,1.4181364924121764
importance,5.0,30,l2,5,0.5818723750895345,0.11031797287750388,0.5719376073219262,0.12418483434745592,7.349404761904762,2.652085469016982,7.1,1.728840330651992
r2_resid,5.0,30,l2,5,0.5817575165567365,0.052544899858106384,0.6063102712087112,0.07691265996209225,5.788492063492063,1.315989396355013,7.8,1.3984117975602022
importance,8.0,25,l2,5,0.5813781357048701,0.11996609904302465,0.4746510333145021,0.1681585386204439,11.546785714285715,6.5225272474518325,4.3,1.6363916944844772
fit_quality,3.0,20,l2,10,0.5813400065087838,0.081223049481553,0.5940399697275243,0.08345975540614718,4.835551948051949,0.5582269109249017,9.0,1.7638342073763937
r2_resid,5.0,25,l2,10,0.580398256806748,0.030439271392381263,0.6115250850420673,0.04300895462079204,5.338492063492064,0.9296888061873425,7.8,0.7888106377466158
no_jaccard,3.0,30,l2,window,0.5799838828429106,0.04019286465002642,0.5188010990191546,0.0626795321081138,12.125,3.2834813841409245,2.4,0.5163977794943222
r2_only,6.0,25,l2,10,0.5788601059590883,0.10568785469873865,0.4577602119181766,0.12395670783193388,11.67,4.119899015902522,3.0,1.0540925533894596
r2_resid,3.0,20,rbf,10,0.5787027064957726,0.10092224356708793,0.48487207965821194,0.08783678773251448,11.733333333333334,3.366742298380395,2.8,1.0327955589886444
r2_resid,3.0,20,rbf,5,0.5787027064957726,0.10092224356708793,0.48487207965821194,0.08783678773251448,11.733333333333334,3.366742298380395,2.8,1.0327955589886444
importance,4.0,30,l2,5,0.578665933535762,0.09246776715902043,0.592631867071524,0.09534220686031464,6.275,1.8063464167133314,7.8,2.043961295567452
all,7.0,30,l2,10,0.5784907295098984,0.039670663393009634,0.6209397923531303,0.06602844803467003,5.329861111111112,1.1819956471197584,8.1,0.7378647873726217
residuals,5.0,25,l2,5,0.5768349933035124,0.060634359009784276,0.540676177083215,0.053643732375958306,7.806071428571428,1.2764102721271224,6.5,1.2692955176439846
residuals,3.0,15,l2,10,0.5766798582551612,0.06235321723885759,0.5767401927007986,0.0423715790668893,6.392817460317461,0.9683393144795588,7.4,1.577621275493231
r2_resid,8.0,25,l2,5,0.5765437399070799,0.0714249496243256,0.5683681940998739,0.0568121063361505,6.828948412698412,1.240067620579306,7.1,1.5238839267549946
fit_quality,8.0,25,l2,5,0.5764195266044126,0.09033090783633853,0.5810071484469204,0.08241594409857626,6.791785714285714,2.0636329851147748,7.3,1.6363916944844767
fit_quality,3.0,15,rbf,window,0.5761255035176533,0.18145705858280545,0.4655410070353067,0.1664699008770672,12.774166666666668,7.317686854126906,3.2,1.3165611772087666
r2_resid,8.0,20,l2,5,0.5760374967445328,0.052741551847300186,0.5862345172985892,0.04308741053374461,6.179960317460318,1.4402070601414563,7.5,1.4337208778404378
no_jaccard,6.0,30,l2,10,0.5757230053284641,0.03042540300305459,0.6168805344664522,0.05017812668475942,5.452876984126984,0.9781124714644095,7.9,0.5676462121975467
r2_resid,3.0,30,l2,10,0.5757006990714246,0.028247013345359402,0.6171692552857064,0.04636791541565059,5.480654761904762,0.9001315765812962,7.9,0.5676462121975469
fit_quality,6.0,20,l2,5,0.5756543364613931,0.06740767340186762,0.6013472010613143,0.10108451124969033,5.280988455988456,1.3362863064560635,8.7,2.002775851439974
no_jaccard,4.0,30,l2,window,0.575589222449248,0.04197649929801663,0.5203451115651629,0.06188029178981432,11.875,3.131936745494356,2.3,0.48304589153964794
no_jaccard,5.0,30,l2,window,0.575589222449248,0.04197649929801663,0.5203451115651629,0.06188029178981432,11.875,3.131936745494356,2.3,0.48304589153964794
all,8.0,20,l2,10,0.5754458731406737,0.03639120531138102,0.5986719410865422,0.043663443161632995,5.092794011544012,0.9494808513448455,8.6,1.5055453054181618
r2_resid,4.0,20,l2,10,0.573471749681099,0.04970217600443373,0.5816201227388216,0.057411179313932637,5.111940836940837,1.1191357266385955,8.7,1.7669811040931431
all,6.0,30,l2,10,0.5734483141887726,0.037703198325431106,0.6109382950442119,0.061867183583782695,5.336805555555555,1.1676686338941573,8.5,0.5270462766947298
no_jaccard,7.0,25,l2,10,0.5727824674417601,0.029787890318862455,0.5977935063120916,0.027658951019792356,5.463492063492064,0.7290105743015811,8.1,0.9944289260117535
no_jaccard,8.0,20,l2,10,0.572702367866488,0.03686700446143815,0.5970789781572184,0.04306857969234375,5.41729797979798,0.9337331630038195,8.2,1.3984117975602022
r2_resid,7.0,25,l2,window,0.5725624882455694,0.08093203310948612,0.4998083098244722,0.07438500228507383,11.779166666666667,2.9596730143466607,2.4,0.5163977794943223
all,3.0,30,l2,window,0.5721141973553351,0.037786216132088955,0.5075617280440036,0.05423114798942296,12.5,2.886751345948129,2.4,0.5163977794943222
no_jaccard,5.0,30,l2,10,0.5718625629078723,0.025249689924322152,0.6086596496252684,0.04092925420569212,5.411210317460318,0.915624532873537,8.3,0.8232726023485648
fit_quality,7.0,15,l2,5,0.5715580926800435,0.07446735353036016,0.582175709169611,0.1173164373110877,6.58829365079365,2.3062370360389925,7.2,1.0327955589886446
fit_quality,7.0,25,l2,window,0.571497498766783,0.07766493506691531,0.49817833086689933,0.06970032089120745,11.820833333333335,2.8519980271580794,2.4,0.5163977794943223
all,4.0,30,l2,10,0.5712122810284873,0.041050350319594295,0.6037859256933382,0.06806288405452804,5.1134469696969695,1.2678148179875235,9.3,0.9486832980505139
fit_quality,5.0,15,l2,10,0.5711903452234959,0.0642710745873611,0.595993785685087,0.08249839300196375,5.5788690476190474,1.172424521573499,7.7,0.8232726023485646
importance,3.0,25,l2,10,0.5710782017872841,0.04954079124716575,0.5757106892888539,0.06287845795143229,6.129523809523809,1.2927352210920269,7.3,1.1595018087284057
importance,3.0,15,l2,10,0.5709437307251694,0.03584331081489601,0.5990779376408149,0.054970637007968,5.876984126984127,1.0798941110346345,7.5,0.9718253158075499
importance,6.0,25,l2,5,0.5705566826337771,0.07463082838743293,0.514062889077078,0.10259153543681297,8.856904761904762,3.185422871653339,6.0,1.6329931618554518
fit_quality,4.0,30,l2,5,0.570355463645615,0.04603628605227223,0.5904601697154723,0.06585144326460685,5.256881313131314,1.219245383567261,9.1,1.66332999331662
r2_resid,4.0,25,l2,10,0.5700251698474085,0.027652719428788265,0.6050967682662455,0.04473000291772608,5.420535714285714,0.9506313443424664,8.0,0.6666666666666667
no_jaccard,3.0,30,l2,10,0.5697334194779353,0.03178042003121098,0.6004532025922342,0.05252860838662303,5.0821969696969695,0.9671430448376023,9.3,0.9486832980505137
all,7.0,20,l2,10,0.5689809340508777,0.03442179485983916,0.5953182533831407,0.05906921947346454,4.779698773448773,1.193741213717075,9.1,1.1972189997378646
r2_only,7.0,30,l2,5,0.5689717882696602,0.10771473463189535,0.4797769098726537,0.09016924612031037,10.708333333333332,2.9037412010995345,2.8,1.3984117975602022
no_jaccard,8.0,25,l2,10,0.5688022526785862,0.0326718159418705,0.5931045053571725,0.031002727220511558,5.736111111111112,0.9469757466766607,7.9,0.9944289260117535
fit_quality,3.0,25,l2,10,0.5685914268425261,0.02887590425701652,0.6008899965421948,0.04840812017655243,5.308928571428572,0.9727146649053706,8.3,0.8232726023485648
no_jaccard,4.0,30,l2,10,0.568327908586649,0.023782217411473176,0.6010058171732982,0.03825652005772347,5.3625,0.9247840180873259,8.7,0.8232726023485648
importance,3.0,25,l2,window,0.5678544920959746,0.11352626673528415,0.4837089841919493,0.09907789208482108,12.333333333333334,3.436370465376026,2.5,0.7071067811865476
no_jaccard,6.0,30,l2,window,0.5658340242040714,0.05014998551397695,0.5141680484081428,0.06874284576182638,11.875,3.131936745494356,2.2,0.4216370213557839
no_jaccard,7.0,30,l2,window,0.5658340242040714,0.05014998551397695,0.5141680484081428,0.06874284576182638,11.875,3.131936745494356,2.2,0.4216370213557839
no_jaccard,8.0,30,l2,window,0.5658340242040714,0.05014998551397695,0.5141680484081428,0.06874284576182638,11.875,3.131936745494356,2.2,0.4216370213557839
residuals,5.0,15,l2,5,0.5654271115019227,0.06055960872285841,0.5251032706228929,0.07557872546217279,8.409642857142858,2.098792507291307,6.4,1.349897115421106
r2_resid,3.0,25,l2,10,0.5652674439829123,0.025382415744449525,0.5933098879658245,0.04033900125404434,5.23125,0.902059602753853,8.6,0.5163977794943222
r2_resid,4.0,30,l2,window,0.5646157591077154,0.041638546695079215,0.5058981848820975,0.05543058320616521,12.5,2.7638539919628333,2.3,0.48304589153964794
r2_resid,3.0,30,l2,window,0.5646157591077154,0.041638546695079215,0.5058981848820975,0.05543058320616521,12.5,2.7638539919628333,2.3,0.48304589153964794
fit_quality,7.0,25,l2,5,0.5643618111268945,0.08718131180883734,0.569535765110932,0.09495872170602135,6.734345238095239,2.08562693190179,7.9,1.728840330651992
all,5.0,30,l2,10,0.5641424059590632,0.03857124492437651,0.5935711755544901,0.06342370346604283,5.440530303030303,1.196172476347272,9.1,0.9944289260117531
residuals,4.0,25,l2,5,0.5640263952796307,0.053193632940129305,0.5573226440391149,0.0540024668099124,6.883598901098901,1.4725124373861618,7.9,2.2827858224351907
residuals,3.0,30,l2,5,0.563933285033617,0.027660237341830853,0.59830704625771,0.04287259010603121,5.870039682539682,1.3711422898949335,8.1,1.1972189997378648
importance,3.0,30,l2,5,0.5634455993511562,0.06826636031017548,0.5818318746929886,0.08962583543038562,5.689500777000777,1.3353830165160554,9.0,2.260776661041756
all,3.0,30,l2,10,0.5626884974129172,0.040094063154259924,0.5876747220985615,0.06669279643219739,5.191477272727273,1.2067531762153287,9.8,1.0327955589886446
r2_only,5.0,15,l2,10,0.5616607616102204,0.11466690559942207,0.4460548565537743,0.12123988845119503,12.45,5.015631430037031,3.1,1.286683937707919
fit_quality,6.0,25,l2,5,0.5615906273450848,0.08388885164707716,0.5731529213568362,0.09584492919842272,6.386527777777777,1.7167314282029509,8.2,1.6193277068654823
fit_quality,8.0,25,l2,window,0.5608334629731506,0.0721729158734913,0.493033592612968,0.0666888972775245,12.058333333333334,2.7457318168161544,2.3,0.48304589153964794
r2_only,6.0,20,l2,window,0.5607424277710914,0.1800953944304181,0.48531818887551614,0.16146134259280245,12.541666666666668,6.5593209525090845,2.4,0.9660917830792958
r2_resid,5.0,15,l2,10,0.5603988370257384,0.05188394068285318,0.5578810073848103,0.08697160741771309,6.423611111111112,1.8882419916234363,7.7,1.4181364924121764
all,7.0,25,l2,10,0.5603264860738947,0.020148968238712907,0.5858215435763608,0.03369049743164536,5.430714285714286,0.7165002401969522,8.6,0.8432740427115678
no_jaccard,7.0,20,l2,10,0.5601222155465955,0.023187081741177257,0.5840055782793381,0.04055745918674138,5.313428932178932,1.0624521356365157,8.8,1.2292725943057188
r2_resid,7.0,20,l2,5,0.5600003771516514,0.03397543435253465,0.590589390666939,0.05449074707162094,5.882386363636364,1.3898672029628845,8.2,1.3165611772087666
all,8.0,25,l2,10,0.5599873232745618,0.02042887274773473,0.586403217977695,0.033193080540443204,5.535714285714286,0.7739224299215158,8.4,0.699205898780101
r2_resid,3.0,20,l2,10,0.5598014556902736,0.028612010103044018,0.5772775867052226,0.054074328476748916,4.806222943722944,0.9403838690695896,9.3,1.4181364924121767
r2_resid,4.0,30,l2,5,0.5589348736495363,0.03828605378745021,0.5740508079051334,0.06974384983424003,5.792866161616162,1.3871483855709914,8.9,1.5238839267549948
fit_quality,4.0,15,l2,10,0.5585517398118801,0.038054437428468126,0.5848749081951888,0.06368660505834373,5.647619047619047,1.0598759892661154,7.9,0.5676462121975467
r2_resid,7.0,25,l2,5,0.5584561023751767,0.054907111584600925,0.5756005380836868,0.06971381298622947,6.001805555555555,1.5438001101201084,8.4,1.07496769977314
fit_quality,4.0,25,rbf,10,0.5578155182067615,0.18080820341751858,0.4747810364135228,0.15092576799211704,13.2625,6.550081577571344,2.5,1.0801234497346435
no_jaccard,6.0,25,l2,10,0.5574598741664465,0.02045078816032727,0.5812340340471788,0.03263491975875869,5.526190476190476,0.784278211252374,8.6,0.6992058987801019
all,5.0,20,l2,10,0.5572382030705109,0.032793983864478043,0.5698248909895065,0.05563273171764516,4.612373737373737,1.084677534825746,10.1,0.5676462121975466
